"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1710",2018-12-28,"009320","대우부품","-",2095,"61","34.34","800","2.62",0,0,1710,NA
"1711",2018-12-28,"009410","태영건설","-",11350,"1,321","8.59","12,120","0.94",90,0.79,1711,NA
"1712",2018-12-28,"009415","태영건설우","-",5390,"-","-","-","-",95,1.76,1712,NA
"1713",2018-12-28,"009420","한올바이오파마","-",36200,"114","317.54","2,129","17",0,0,1713,NA
"1714",2018-12-28,"009440","KC그린홀딩스","-",3725,"232","16.06","7,226","0.52",110,2.95,1714,NA
"1715",2018-12-28,"009450","경동나비엔","-",41550,"2,093","19.85","20,135","2.06",200,0.48,1715,NA
"1716",2018-12-28,"009460","한창제지","-",2970,"198","15","1,177","2.52",20,0.67,1716,NA
"1717",2018-12-28,"009470","삼화전기","-",21700,"1,293","16.78","5,410","4.01",70,0.32,1717,NA
"1718",2018-12-28,"009540","현대중공업","-",128500,"42,777","3","187,375","0.69",0,0,1718,NA
"1719",2018-12-28,"009580","무림P&P","-",6060,"585","10.36","9,029","0.67",150,2.48,1719,NA
"1720",2018-12-28,"009680","모토닉","-",9990,"571","17.5","11,991","0.83",350,3.5,1720,NA
"1721",2018-12-28,"009770","삼정펄프","-",33450,"4,172","8.02","73,362","0.46",1000,2.99,1721,NA
"1722",2018-12-28,"009810","엔케이물산","-",638,"-","-","709","0.9",0,0,1722,NA
"1723",2018-12-28,"009830","한화케미칼","-",20200,"5,021","4.02","36,250","0.56",350,1.73,1723,NA
"1724",2018-12-28,"009835","한화케미칼우","-",11800,"-","-","-","-",400,3.39,1724,NA
"1725",2018-12-28,"009970","영원무역홀딩스","-",62500,"6,169","10.13","65,108","0.96",600,0.96,1725,NA
"1726",2018-12-28,"010040","한국내화","-",5520,"548","10.07","5,387","1.02",25,0.45,1726,NA
"1727",2018-12-28,"010050","우리종금","-",756,"42","18","433","1.75",0,0,1727,NA
"1728",2018-12-28,"010060","OCI","-",107000,"9,849","10.86","140,563","0.76",1950,1.82,1728,NA
"1729",2018-12-28,"010100","한국프랜지","-",1360,"-","-","6,832","0.2",0,0,1729,NA
"1730",2018-12-28,"010120","LS산전","-",49000,"3,583","13.68","38,191","1.28",1100,2.24,1730,NA
"1731",2018-12-28,"010130","고려아연","-",432500,"35,591","12.15","315,862","1.37",10000,2.31,1731,NA
"1732",2018-12-28,"010140","삼성중공업","-",7410,"-","-","13,097","0.57",0,0,1732,NA
"1733",2018-12-28,"010145","삼성중공우","-",43000,"-","-","-","-",0,0,1733,NA
"1734",2018-12-28,"010400","우진아이엔에스","-",9950,"2,761","3.6","12,376","0.8",400,4.02,1734,NA
"1735",2018-12-28,"010420","한솔PNS","관리종목",1355,"120","11.29","1,754","0.77",15,1.11,1735,NA
"1736",2018-12-28,"010580","지코","-",680,"-","-","392","1.73",0,0,1736,NA
"1737",2018-12-28,"010600","웰바이오텍","-",5020,"-","-","1,670","3.01",0,0,1737,NA
"1738",2018-12-28,"010620","현대미포조선","-",60000,"10,984","5.46","55,567","1.08",0,0,1738,NA
"1739",2018-12-28,"010640","진양폴리","-",2245,"54","41.57","1,820","1.23",0,0,1739,NA
"1740",2018-12-28,"010660","화천기계","-",18200,"294","61.9","55,972","0.33",100,0.55,1740,NA
"1741",2018-12-28,"010690","화신","-",2360,"-","-","10,100","0.23",50,2.12,1741,NA
"1742",2018-12-28,"010770","평화홀딩스","-",6200,"-","-","11,284","0.55",150,2.42,1742,NA
"1743",2018-12-28,"010780","아이에스동서","-",30650,"6,355","4.82","34,537","0.89",1100,3.59,1743,NA
"1744",2018-12-28,"010820","퍼스텍","-",2770,"78","35.51","1,628","1.7",0,0,1744,NA
"1745",2018-12-28,"010950","S-Oil","-",97700,"10,706","9.13","58,682","1.66",5900,6.04,1745,NA
"1746",2018-12-28,"010955","S-Oil우","-",70400,"-","-","-","-",5925,8.42,1746,NA
"1747",2018-12-28,"010960","삼호개발","-",5040,"860","5.86","6,578","0.77",160,3.17,1747,NA
"1748",2018-12-28,"011000","진원생명과학","-",4340,"-","-","1,726","2.51",0,0,1748,NA
"1749",2018-12-28,"011070","LG이노텍","-",86400,"7,386","11.7","82,426","1.05",250,0.29,1749,NA
"1750",2018-12-28,"011090","에넥스","-",1375,"39","35.26","995","1.38",30,2.18,1750,NA
"1751",2018-12-28,"011150","CJ씨푸드","-",2320,"127","18.27","1,662","1.4",0,0,1751,NA
"1752",2018-12-28,"011155","CJ씨푸드1우","-",27150,"-","-","-","-",0,0,1752,NA
"1753",2018-12-28,"011160","두산건설","-",1415,"-","-","9,944","0.14",0,0,1753,NA
"1754",2018-12-28,"011170","롯데케미칼","-",277000,"65,625","4.22","335,215","0.83",10500,3.79,1754,NA
"1755",2018-12-28,"011200","현대상선","-",3695,"-","-","2,853","1.3",0,0,1755,NA
"1756",2018-12-28,"011210","현대위아","-",36250,"-","-","115,466","0.31",600,1.66,1756,NA
"1757",2018-12-28,"011230","삼화전자","관리종목",2245,"-","-","670","3.35",0,0,1757,NA
"1758",2018-12-28,"011280","태림포장","-",3975,"-","-","4,343","0.92",8,0.2,1758,NA
"1759",2018-12-28,"011300","성안","-",634,"-","-","1,506","0.42",0,0,1759,NA
"1760",2018-12-28,"011330","유니켐","-",1495,"115","13","684","2.19",0,0,1760,NA
"1761",2018-12-28,"011390","부산산업","-",163000,"2,962","55.03","47,358","3.44",250,0.15,1761,NA
"1762",2018-12-28,"011420","갤럭시아에스엠","-",1660,"-","-","1,470","1.13",0,0,1762,NA
"1763",2018-12-28,"011500","한농화성","-",4005,"569","7.04","6,935","0.58",140,3.5,1763,NA
"1764",2018-12-28,"011690","유양디앤유","-",7270,"82","88.66","2,413","3.01",0,0,1764,NA
"1765",2018-12-28,"011700","한신기계","-",2135,"147","14.52","2,407","0.89",65,3.04,1765,NA
"1766",2018-12-28,"011760","현대상사","-",28100,"1,970","14.26","27,347","1.03",600,2.14,1766,NA
"1767",2018-12-28,"011780","금호석유","-",87300,"7,647","11.42","55,019","1.59",1000,1.15,1767,NA
"1768",2018-12-28,"011785","금호석유우","-",31850,"-","-","-","-",1050,3.3,1768,NA
"1769",2018-12-28,"011790","SKC","-",35800,"3,104","11.53","38,631","0.93",900,2.51,1769,NA
"1770",2018-12-28,"011810","STX","-",11750,"20,985","0.56","2,224","5.28",0,0,1770,NA
"1771",2018-12-28,"011930","신성이엔지","-",1005,"-","-","473","2.12",0,0,1771,NA
"1772",2018-12-28,"012030","DB","-",831,"-","-","735","1.13",0,0,1772,NA
"1773",2018-12-28,"012160","영흥철강","-",1070,"-","-","1,945","0.55",10,0.93,1773,NA
"1774",2018-12-28,"012170","키위미디어그룹","-",410,"-","-","326","1.26",0,0,1774,NA
"1775",2018-12-28,"012200","계양전기","-",3350,"255","13.14","5,364","0.62",55,1.64,1775,NA
"1776",2018-12-28,"012205","계양전기우","-",7800,"-","-","-","-",60,0.77,1776,NA
"1777",2018-12-28,"012280","영화금속","-",1325,"107","12.38","1,544","0.86",30,2.26,1777,NA
"1778",2018-12-28,"012320","경동인베스트","-",37250,"20,799","1.79","149,216","0.25",500,1.34,1778,NA
"1779",2018-12-28,"012330","현대모비스","-",190000,"16,558","11.47","300,935","0.63",3500,1.84,1779,NA
"1780",2018-12-28,"012450","한화에어로스페이스","-",32500,"-","-","41,433","0.78",0,0,1780,NA
"1781",2018-12-28,"012510","더존비즈온","-",51900,"1,350","38.44","6,203","8.37",400,0.77,1781,NA
"1782",2018-12-28,"012600","청호컴넷","-",2770,"-","-","2,816","0.98",0,0,1782,NA
"1783",2018-12-28,"012610","경인양행","-",5800,"90","64.44","4,812","1.21",50,0.86,1783,NA
"1784",2018-12-28,"012630","HDC","-",17250,"5,763","2.99","38,991","0.44",1000,5.8,1784,NA
"1785",2018-12-28,"012690","모나리자","-",3500,"113","30.97","1,914","1.83",100,2.86,1785,NA
"1786",2018-12-28,"012750","에스원","-",100500,"4,239","23.71","31,786","3.16",2500,2.49,1786,NA
"1787",2018-12-28,"012800","대창","-",925,"166","5.57","1,766","0.52",25,2.7,1787,NA
"1788",2018-12-28,"013000","세우글로벌","-",1725,"19","90.79","1,361","1.27",0,0,1788,NA
"1789",2018-12-28,"013360","일성건설","-",1410,"-","-","1,560","0.9",0,0,1789,NA
"1790",2018-12-28,"013520","화승알앤에이","-",2060,"-","-","4,172","0.49",25,1.21,1790,NA
"1791",2018-12-28,"013570","디와이","-",5470,"819","6.68","12,954","0.42",120,2.19,1791,NA
"1792",2018-12-28,"013580","계룡건설","-",21750,"6,112","3.56","37,841","0.57",0,0,1792,NA
"1793",2018-12-28,"013700","까뮤이앤씨","-",1330,"190","7","1,309","1.02",20,1.5,1793,NA
"1794",2018-12-28,"013870","지엠비코리아","-",8280,"620","13.35","12,011","0.69",100,1.21,1794,NA
"1795",2018-12-28,"014130","한익스프레스","-",4345,"558","7.79","5,242","0.83",80,1.84,1795,NA
"1796",2018-12-28,"014160","대영포장","-",1110,"-","-","1,213","0.92",0,0,1796,NA
"1797",2018-12-28,"014280","금강공업","-",20600,"5,400","3.81","54,792","0.38",500,2.43,1797,NA
"1798",2018-12-28,"014285","금강공업우","-",34100,"-","-","-","-",550,1.61,1798,NA
"1799",2018-12-28,"014440","영보화학","-",3730,"1,502","2.48","6,986","0.53",100,2.68,1799,NA
"1800",2018-12-28,"014530","극동유화","-",3295,"445","7.4","4,256","0.77",160,4.86,1800,NA
"1801",2018-12-28,"014580","백광소재","-",2600,"206","12.62","4,162","0.62",100,3.85,1801,NA
"1802",2018-12-28,"014680","한솔케미칼","-",77500,"4,893","15.84","28,396","2.73",1000,1.29,1802,NA
"1803",2018-12-28,"014710","사조씨푸드","-",6340,"1,124","5.64","12,168","0.52",70,1.1,1803,NA
"1804",2018-12-28,"014790","한라","-",4310,"534","8.07","8,199","0.53",100,2.32,1804,NA
"1805",2018-12-28,"014820","동원시스템즈","-",27350,"2,759","9.91","14,935","1.83",500,1.83,1805,NA
"1806",2018-12-28,"014825","동원시스템즈우","-",21800,"-","-","-","-",550,2.52,1806,NA
"1807",2018-12-28,"014830","유니드","-",42000,"4,454","9.43","73,283","0.57",1100,2.62,1807,NA
"1808",2018-12-28,"014910","성문전자","-",2645,"-","-","1,450","1.82",0,0,1808,NA
"1809",2018-12-28,"014915","성문전자우","-",8200,"-","-","-","-",0,0,1809,NA
"1810",2018-12-28,"014990","인디에프","-",2270,"13","174.62","1,128","2.01",0,0,1810,NA
"1811",2018-12-28,"015020","이스타코","-",625,"-","-","965","0.65",0,0,1811,NA
"1812",2018-12-28,"015230","대창단조","-",42700,"6,136","6.96","81,948","0.52",1000,2.34,1812,NA
"1813",2018-12-28,"015260","에이엔피","-",390,"-","-","944","0.41",0,0,1813,NA
"1814",2018-12-28,"015350","부산가스","-",37300,"4,501","8.29","52,811","0.71",500,1.34,1814,NA
"1815",2018-12-28,"015360","예스코홀딩스","-",39950,"4,481","8.92","106,531","0.38",1500,3.75,1815,NA
"1816",2018-12-28,"015540","메디플란트","-",6970,"-","-","1,703","4.09",0,0,1816,NA
"1817",2018-12-28,"015590","큐로","-",513,"-","-","662","0.77",0,0,1817,NA
"1818",2018-12-28,"015760","한국전력","-",33100,"2,023","16.36","111,660","0.3",790,2.39,1818,NA
"1819",2018-12-28,"015860","일진홀딩스","-",3030,"-","-","5,439","0.56",0,0,1819,NA
"1820",2018-12-28,"015890","태경산업","-",5580,"375","14.88","6,261","0.89",200,3.58,1820,NA
"1821",2018-12-28,"016090","대현","-",2305,"282","8.17","3,819","0.6",50,2.17,1821,NA
"1822",2018-12-28,"016360","삼성증권","-",31500,"3,135","10.05","49,380","0.64",1000,3.17,1822,NA
"1823",2018-12-28,"016380","동부제철","-",6420,"-","-","6,506","0.99",0,0,1823,NA
"1824",2018-12-28,"016385","동부제철우","-",41900,"-","-","-","-",0,0,1824,NA
"1825",2018-12-28,"016450","한세예스24홀딩스","-",8010,"800","10.01","7,133","1.12",220,2.75,1825,NA
"1826",2018-12-28,"016580","환인제약","-",19150,"1,780","10.76","13,069","1.47",300,1.57,1826,NA
"1827",2018-12-28,"016590","신대양제지","-",59300,"7,032","8.43","68,314","0.87",375,0.63,1827,NA
"1828",2018-12-28,"016610","DB금융투자","-",4445,"107","41.54","14,360","0.31",100,2.25,1828,NA
"1829",2018-12-28,"016710","대성홀딩스","-",6360,"1,309","4.86","24,992","0.25",250,3.93,1829,NA
"1830",2018-12-28,"016740","두올","-",2860,"420","6.81","4,554","0.63",100,3.5,1830,NA
"1831",2018-12-28,"016800","퍼시스","-",30700,"2,338","13.13","33,427","0.92",800,2.61,1831,NA
"1832",2018-12-28,"016880","웅진","-",2115,"35","60.43","4,973","0.43",0,0,1832,NA
"1833",2018-12-28,"017040","광명전기","-",2620,"-","-","2,029","1.29",0,0,1833,NA
"1834",2018-12-28,"017180","명문제약","-",5190,"320","16.22","3,985","1.3",100,1.93,1834,NA
"1835",2018-12-28,"017370","우신시스템","-",6660,"-","-","6,391","1.04",20,0.3,1835,NA
"1836",2018-12-28,"017390","서울가스","-",85400,"9,350","9.13","182,485","0.47",1750,2.05,1836,NA
"1837",2018-12-28,"017550","수산중공업","-",1650,"56","29.46","1,712","0.96",0,0,1837,NA
"1838",2018-12-28,"017670","SK텔레콤","-",269500,"36,582","7.37","220,967","1.22",10000,3.71,1838,NA
"1839",2018-12-28,"017800","현대엘리베이","-",107000,"3,801","28.15","33,952","3.15",500,0.47,1839,NA
"1840",2018-12-28,"017810","풀무원","-",79600,"10,339","7.7","70,316","1.13",1153,1.45,1840,NA
"1841",2018-12-28,"017900","광전자","-",2025,"55","36.82","3,558","0.57",50,2.47,1841,NA
"1842",2018-12-28,"017940","E1","-",55800,"14,600","3.82","171,187","0.33",2000,3.58,1842,NA
"1843",2018-12-28,"017960","한국카본","-",7040,"18","391.11","7,059","1",100,1.42,1843,NA
"1844",2018-12-28,"018250","애경산업","-",47600,"1,785","26.67","5,524","8.62",350,0.74,1844,NA
"1845",2018-12-28,"018260","삼성에스디에스","-",204000,"6,856","29.75","71,833","2.84",2000,0.98,1845,NA
"1846",2018-12-28,"018470","조일알미늄","-",891,"-","-","2,804","0.32",15,1.68,1846,NA
"1847",2018-12-28,"018500","동원금속","-",711,"-","-","1,454","0.49",0,0,1847,NA
"1848",2018-12-28,"018670","SK가스","-",70700,"11,566","6.11","164,161","0.43",2600,3.68,1848,NA
"1849",2018-12-28,"018880","한온시스템","-",10800,"541","19.96","3,707","2.91",305,2.82,1849,NA
"1850",2018-12-28,"019170","신풍제약","-",6410,"42","152.62","3,893","1.65",0,0,1850,NA
"1851",2018-12-28,"019175","신풍제약우","-",5900,"-","-","-","-",0,0,1851,NA
"1852",2018-12-28,"019180","티에이치엔","-",2385,"176","13.55","2,100","1.14",50,2.1,1852,NA
"1853",2018-12-28,"019440","세아특수강","-",14900,"2,814","5.29","36,363","0.41",750,5.03,1853,NA
"1854",2018-12-28,"019490","하이트론","-",3620,"-","-","5,909","0.61",0,0,1854,NA
"1855",2018-12-28,"019680","대교","-",6700,"466","14.38","6,440","1.04",240,3.58,1855,NA
"1856",2018-12-28,"019685","대교우B","-",4640,"-","-","-","-",250,5.39,1856,NA
"1857",2018-12-28,"020000","한섬","-",36250,"2,451","14.79","37,575","0.96",350,0.97,1857,NA
"1858",2018-12-28,"020120","키다리스튜디오","-",2245,"-","-","1,041","2.16",0,0,1858,NA
"1859",2018-12-28,"020150","일진머티리얼즈","-",41000,"1,026","39.96","11,531","3.56",650,1.59,1859,NA
"1860",2018-12-28,"020560","아시아나항공","-",4135,"1,227","3.37","5,607","0.74",0,0,1860,NA
"1861",2018-12-28,"020760","일진디스플","-",3240,"622","5.21","2,919","1.11",100,3.09,1861,NA
"1862",2018-12-28,"021050","서원","-",1080,"40","27","1,856","0.58",0,0,1862,NA
"1863",2018-12-28,"021240","코웨이","-",74100,"4,484","16.53","13,128","5.64",3200,4.32,1863,NA
"1864",2018-12-28,"021820","세원정공","-",6880,"-","-","42,284","0.16",100,1.45,1864,NA
"1865",2018-12-28,"023000","삼원강재","-",2840,"275","10.33","4,874","0.58",115,4.05,1865,NA
"1866",2018-12-28,"023150","MH에탄올","-",5890,"942","6.25","8,930","0.66",350,5.94,1866,NA
"1867",2018-12-28,"023350","한국종합기술","-",5500,"-","-","10,446","0.53",100,1.82,1867,NA
"1868",2018-12-28,"023450","동남합성","-",60800,"1,124","54.09","38,920","1.56",200,0.33,1868,NA
"1869",2018-12-28,"023530","롯데쇼핑","-",211000,"-","-","450,130","0.47",5200,2.46,1869,NA
"1870",2018-12-28,"023590","다우기술","-",18850,"2,648","7.12","23,560","0.8",300,1.59,1870,NA
"1871",2018-12-28,"023800","인지컨트롤스","-",6730,"-","-","12,671","0.53",150,2.23,1871,NA
"1872",2018-12-28,"023810","인팩","-",3115,"-","-","10,078","0.31",130,4.17,1872,NA
"1873",2018-12-28,"023960","에쓰씨엔지니어링","-",1495,"-","-","1,038","1.44",0,0,1873,NA
"1874",2018-12-28,"024070","WISCOM","-",2750,"4","687.5","7,604","0.36",0,0,1874,NA
"1875",2018-12-28,"024090","디씨엠","-",10900,"1,371","7.95","13,211","0.83",460,4.22,1875,NA
"1876",2018-12-28,"024110","기업은행","-",14050,"2,178","6.45","29,937","0.47",617,4.39,1876,NA
"1877",2018-12-28,"024720","한국콜마홀딩스","-",29550,"1,683","17.56","17,540","1.68",185,0.63,1877,NA
"1878",2018-12-28,"024890","대원화성","-",1815,"39","46.54","1,755","1.03",0,0,1878,NA
"1879",2018-12-28,"024900","덕양산업","-",1250,"23","54.35","1,825","0.68",0,0,1879,NA
"1880",2018-12-28,"025000","KPX케미칼","-",52400,"5,543","9.45","89,789","0.58",2000,3.82,1880,NA
"1881",2018-12-28,"025530","SJM홀딩스","-",3425,"1,130","3.03","9,716","0.35",200,5.84,1881,NA
"1882",2018-12-28,"025540","한국단자","-",40600,"4,783","8.49","64,864","0.63",700,1.72,1882,NA
"1883",2018-12-28,"025560","미래산업","-",178,"-","-","96","1.85",0,0,1883,NA
"1884",2018-12-28,"025620","제이준코스메틱","-",10900,"1,110","9.82","4,796","2.27",0,0,1884,NA
"1885",2018-12-28,"025750","한솔홈데코","-",1370,"44","31.14","1,912","0.72",20,1.46,1885,NA
"1886",2018-12-28,"025820","이구산업","-",1905,"336","5.67","3,302","0.58",80,4.2,1886,NA
"1887",2018-12-28,"025860","남해화학","-",11500,"560","20.54","8,478","1.36",80,0.7,1887,NA
"1888",2018-12-28,"025890","한국주강","-",1595,"-","-","4,982","0.32",0,0,1888,NA
"1889",2018-12-28,"026890","디피씨","-",5710,"188","30.37","3,277","1.74",70,1.23,1889,NA
"1890",2018-12-28,"026940","부국철강","-",2975,"116","25.65","5,626","0.53",75,2.52,1890,NA
"1891",2018-12-28,"026960","동서","-",17900,"1,233","14.52","12,239","1.46",700,3.91,1891,NA
"1892",2018-12-28,"027390","한화갤러리아타임월드","-",28800,"-","-","40,158","0.72",0,0,1892,NA
"1893",2018-12-28,"027410","BGF","-",8070,"74,964","0.11","21,952","0.37",200,2.48,1893,NA
"1894",2018-12-28,"027740","마니커","-",769,"-","-","742","1.04",0,0,1894,NA
"1895",2018-12-28,"027970","세하","-",1380,"-","-","629","2.19",0,0,1895,NA
"1896",2018-12-28,"028050","삼성엔지니어링","-",17600,"-","-","5,236","3.36",0,0,1896,NA
"1897",2018-12-28,"028100","동아지질","-",17150,"1,514","11.33","13,585","1.26",200,1.17,1897,NA
"1898",2018-12-28,"028260","삼성물산","-",105500,"3,879","27.2","117,902","0.89",2000,1.9,1898,NA
"1899",2018-12-28,"02826K","삼성물산우B","-",70200,"-","-","-","-",2050,2.92,1899,NA
"1900",2018-12-28,"028670","팬오션","-",4445,"268","16.59","4,469","0.99",0,0,1900,NA
"1901",2018-12-28,"029460","케이씨","-",11750,"2,671","4.4","15,692","0.75",180,1.53,1901,NA
"1902",2018-12-28,"029530","신도리코","-",45900,"3,222","14.25","84,905","0.54",1650,3.59,1902,NA
"1903",2018-12-28,"029780","삼성카드","-",34550,"3,528","9.79","59,753","0.58",1500,4.34,1903,NA
"1904",2018-12-28,"030000","제일기획","-",22500,"1,255","17.93","7,354","3.06",760,3.38,1904,NA
"1905",2018-12-28,"030200","KT","-",29800,"1,946","15.31","44,749","0.67",1000,3.36,1905,NA
"1906",2018-12-28,"030210","KTB투자증권","-",2960,"447","6.62","6,862","0.43",0,0,1906,NA
"1907",2018-12-28,"030610","교보증권","-",9120,"2,103","4.34","22,662","0.4",300,3.29,1907,NA
"1908",2018-12-28,"030720","동원수산","-",9000,"1,318","6.83","9,421","0.96",0,0,1908,NA
"1909",2018-12-28,"030790","동양네트웍스","-",2225,"-","-","857","2.6",0,0,1909,NA
"1910",2018-12-28,"031430","신세계인터내셔날","-",194500,"3,371","57.7","69,236","2.81",600,0.31,1910,NA
"1911",2018-12-28,"031440","신세계푸드","-",85400,"5,324","16.04","81,360","1.05",750,0.88,1911,NA
"1912",2018-12-28,"031820","콤텍시스템","-",1445,"24","60.21","1,592","0.91",0,0,1912,NA
"1913",2018-12-28,"032350","롯데관광개발","-",14550,"67","217.16","3,403","4.28",0,0,1913,NA
"1914",2018-12-28,"032560","황금에스티","-",7840,"1,434","5.47","15,528","0.5",100,1.28,1914,NA
"1915",2018-12-28,"032640","LG유플러스","-",17650,"1,253","14.09","11,985","1.47",400,2.27,1915,NA
"1916",2018-12-28,"032830","삼성생명","-",81600,"6,494","12.57","146,795","0.56",2000,2.45,1916,NA
"1917",2018-12-28,"033180","필룩스","-",12200,"144","84.72","2,879","4.24",50,0.41,1917,NA
"1918",2018-12-28,"033240","자화전자","-",11800,"1,406","8.39","15,845","0.74",450,3.81,1918,NA
"1919",2018-12-28,"033250","체시스","-",882,"-","-","1,186","0.74",0,0,1919,NA
"1920",2018-12-28,"033270","유나이티드제약","-",22950,"1,882","12.19","12,444","1.84",300,1.31,1920,NA
"1921",2018-12-28,"033530","세종공업","-",7790,"-","-","18,845","0.41",100,1.28,1921,NA
"1922",2018-12-28,"033660","아주캐피탈","-",8530,"908","9.39","12,221","0.7",1653,19.38,1922,NA
"1923",2018-12-28,"033780","KT&G","-",101500,"9,217","11.01","56,609","1.79",4000,3.94,1923,NA
"1924",2018-12-28,"033920","무학","-",13600,"1,839","7.4","18,800","0.72",350,2.57,1924,NA
"1925",2018-12-28,"034020","두산중공업","-",9730,"-","-","28,373","0.34",0,0,1925,NA
"1926",2018-12-28,"034120","SBS","-",20000,"850","23.53","30,428","0.66",250,1.25,1926,NA
"1927",2018-12-28,"034220","LG디스플레이","-",18050,"5,038","3.58","40,170","0.45",500,2.77,1927,NA
"1928",2018-12-28,"034300","신세계건설","-",23950,"7,256","3.3","39,918","0.6",750,3.13,1928,NA
"1929",2018-12-28,"034310","NICE","-",17950,"1,388","12.93","14,726","1.22",130,0.72,1929,NA
"1930",2018-12-28,"034590","인천도시가스","-",29500,"3,331","8.86","39,095","0.75",1250,4.24,1930,NA
"1931",2018-12-28,"034730","SK","-",260000,"30,007","8.66","192,595","1.35",4000,1.54,1931,NA
"1932",2018-12-28,"03473K","SK우","-",127500,"-","-","-","-",4050,3.18,1932,NA
"1933",2018-12-28,"034830","한국토지신탁","-",2700,"682","3.96","2,834","0.95",100,3.7,1933,NA
"1934",2018-12-28,"035000","지투알","-",7530,"869","8.67","9,469","0.8",250,3.32,1934,NA
"1935",2018-12-28,"035150","백산","-",6340,"380","16.68","5,167","1.23",100,1.58,1935,NA
"1936",2018-12-28,"035250","강원랜드","-",32000,"2,159","14.82","16,365","1.96",990,3.09,1936,NA
"1937",2018-12-28,"035420","NAVER","-",122000,"5,320","22.93","28,936","4.22",289,0.24,1937,NA
"1938",2018-12-28,"035510","신세계 I&C","-",113000,"5,993","18.86","96,712","1.17",1000,0.88,1938,NA
"1939",2018-12-28,"035720","카카오","-",103000,"1,602","64.29","59,332","1.74",148,0.14,1939,NA
"1940",2018-12-28,"036460","한국가스공사","-",48200,"-","-","84,640","0.57",0,0,1940,NA
"1941",2018-12-28,"036530","S&T홀딩스","-",13000,"418","31.1","36,826","0.35",200,1.54,1941,NA
"1942",2018-12-28,"036570","엔씨소프트","-",466500,"20,756","22.48","124,037","3.76",7280,1.56,1942,NA
"1943",2018-12-28,"036580","팜스코","-",7780,"1,111","7","8,600","0.9",100,1.29,1943,NA
"1944",2018-12-28,"037270","YG PLUS","-",2015,"-","-","1,623","1.24",0,0,1944,NA
"1945",2018-12-28,"037560","CJ헬로","-",9160,"373","24.56","12,746","0.72",75,0.82,1945,NA
"1946",2018-12-28,"037710","광주신세계","-",180000,"29,904","6.02","362,102","0.5",1250,0.69,1946,NA
"1947",2018-12-28,"039130","하나투어","-",68800,"1,172","58.7","17,628","3.9",1500,2.18,1947,NA
"1948",2018-12-28,"039490","키움증권","-",78200,"10,870","7.19","68,988","1.13",1300,1.66,1948,NA
"1949",2018-12-28,"039570","HDC아이콘트롤스","-",9520,"1,443","6.6","11,953","0.8",250,2.63,1949,NA
"1950",2018-12-28,"041650","상신브레이크","-",4220,"1,190","3.55","7,743","0.55",170,4.03,1950,NA
"1951",2018-12-28,"042660","대우조선해양","-",34150,"7,141","4.78","31,816","1.07",0,0,1951,NA
"1952",2018-12-28,"042670","두산인프라코어","-",7590,"627","12.11","7,662","0.99",0,0,1952,NA
"1953",2018-12-28,"042700","한미반도체","-",7780,"185","42.05","3,243","2.4",240,3.08,1953,NA
"1954",2018-12-28,"044380","주연테크","-",401,"-","-","480","0.84",0,0,1954,NA
"1955",2018-12-28,"044450","KSS해운","-",6480,"1,120","5.79","9,806","0.66",230,3.55,1955,NA
"1956",2018-12-28,"044820","코스맥스비티아이","-",19550,"402","48.63","30,075","0.65",100,0.51,1956,NA
"1957",2018-12-28,"047040","대우건설","-",5390,"630","8.56","5,396","1",0,0,1957,NA
"1958",2018-12-28,"047050","포스코대우","-",18200,"1,444","12.6","22,774","0.8",500,2.75,1958,NA
"1959",2018-12-28,"047400","유니온머티리얼","-",1815,"-","-","2,162","0.84",50,2.75,1959,NA
"1960",2018-12-28,"047810","한국항공우주","-",31900,"-","-","11,699","2.73",0,0,1960,NA
"1961",2018-12-28,"049770","동원F&B","-",287500,"13,313","21.6","153,682","1.87",2500,0.87,1961,NA
"1962",2018-12-28,"049800","우진플라임","-",5220,"74","70.54","8,114","0.64",0,0,1962,NA
"1963",2018-12-28,"051600","한전KPS","-",33200,"3,021","10.99","20,113","1.65",1470,4.43,1963,NA
"1964",2018-12-28,"051630","진양화학","-",6300,"-","-","2,441","2.58",0,0,1964,NA
"1965",2018-12-28,"051900","LG생활건강","-",1101000,"36,199","30.42","169,155","6.51",9000,0.82,1965,NA
"1966",2018-12-28,"051905","LG생활건강우","-",656000,"-","-","-","-",9050,1.38,1966,NA
"1967",2018-12-28,"051910","LG화학","-",347000,"25,367","13.68","206,544","1.68",6000,1.73,1967,NA
"1968",2018-12-28,"051915","LG화학우","-",195500,"-","-","-","-",6050,3.09,1968,NA
"1969",2018-12-28,"052690","한전기술","-",20900,"558","37.46","11,958","1.75",220,1.05,1969,NA
"1970",2018-12-28,"053210","스카이라이프","-",11500,"1,206","9.54","12,083","0.95",350,3.04,1970,NA
"1971",2018-12-28,"053690","한미글로벌","-",9520,"899","10.59","9,139","1.04",250,2.63,1971,NA
"1972",2018-12-28,"055490","테이팩스","-",21050,"1,747","12.05","18,660","1.13",0,0,1972,NA
"1973",2018-12-28,"055550","신한지주","-",39600,"6,116","6.47","69,210","0.57",1450,3.66,1973,NA
"1974",2018-12-28,"057050","현대홈쇼핑","-",99000,"10,473","9.45","128,703","0.77",1700,1.72,1974,NA
