"","US","EUROPE","JAPAN","EM","LONG_BOND","INT_BOND","US.REIT","GLOBAL.REIT","GOLD","COMMODITY"
"1993-09-20",-0.008185601,0.003913894,-0.007175694,-0.009361869,-0.008196721,0,-0.00255102,0,0.006110558,0.012478904
"1993-09-21",-0.003437347,0.001949318,-0.008022841,-0.007366802,-0.004132231,-0.003095975,-0.00511509,0,0.002118644,-0.000470025
"1993-09-22",0.008281625,-0.017509728,-0.012599758,-0.000224893,0.004149378,0.00310559,0.007712082,0,-0.00098661,-0.009574732
"1993-09-23",0.005473396,-0.001980198,0,0.011972007,0,0,0.005102041,0,0.007336343,0.005306241
"1993-09-24",-0.002721801,-0.005952381,0.009626739,-0.000666848,0,0,0,0,0.001680672,-0.002641303
"1993-09-25",0,0,0,0,0,0,0,0,0,0
"1993-09-26",0,0,0,0,0,0,0,0,0,0
"1993-09-27",0.010920415,0.017964072,-0.012372816,0.000568435,0.012396694,0.00619195,0.002538071,0,-0.0026566,-0.003139373
"1993-09-28",-0.00202481,0,0.015095337,0.006743238,0.004081633,0,0.005063291,0,-0.002523482,0.002863363
"1993-09-29",-0.00338153,0.005882353,-0.004914189,-0.000686982,-0.008130081,-0.003076923,0.002518892,0,-0.007167955,0.018288992
"1993-09-30",-0.002039282,-0.007797271,-0.010366235,0.000417383,0,-0.00308642,0.005025126,0.008285147,0.006511891,0.005814554
"1993-10-01",0.004763399,0.001964637,0.012634846,0.00451567,0.004098361,0.003095975,0,0,-0.004219409,-5.57e-05
"1993-10-02",0,0,0,0,0,0,0,0,0,0
"1993-10-03",0,0,0,0,0,0,0,0,0,0
"1993-10-04",0.001353528,0.009803922,0.001442169,-0.001661332,0,0.00617284,0.005,0,-0.006355932,-0.002779289
"1993-10-05",-0.001351698,0.009708738,0.001415692,0.009201478,0,0,-0.004975124,0,0.005828003,-0.002434898
"1993-10-06",-0.000676764,0.007692308,0.010111427,0.008099129,0,0,0.005,0,0.006924816,0.000331472
"1993-10-07",-0.002708888,-0.003816794,-0.005230982,0.00844298,0,0,-0.002487562,0,0.002947368,0.004337835
"1993-10-08",0.001358123,0.013409962,-0.00531771,0.010280508,0.012244898,0.003067485,0.004987531,0,0.003358522,0.001966733
"1993-10-09",0,0,0,0,0,0,0,0,0,0
"1993-10-10",0,0,0,0,0,0,0,0,0,0
"1993-10-11",0.002034422,0.001890359,0,0.018439381,0,0,-0.00248139,0,0.008089261,0.004934977
"1993-10-12",0.001353528,0.001886792,-0.010910531,0.002016877,0,0,0.002487562,0,-0.002213614,0.003676674
"1993-10-13",0,-0.007532957,-0.003972561,0.01587118,-0.004032258,0,0,0,0.016084304,-0.003133228
"1993-10-14",0.012848062,0.001897533,-0.009931808,0.002322986,0.016194332,0.003058104,0.00248139,0,0.002319869,-0.003721504
"1993-10-15",0.005338206,0,0.005030165,0.003385517,0,0,0.002475248,0,-0.007215793,-0.004691669
"1993-10-16",0,0,0,0,0,0,0,0,0,0
"1993-10-17",0,0,0,0,0,0,0,0,0,0
"1993-10-18",-0.002654931,0.001893939,-0.007842908,-0.013383152,-0.007968127,-0.00304878,-0.002469136,0,0.001645639,-0.00387311
"1993-10-19",-0.007323907,-0.007561437,0.003619839,0.001032844,0,0,-0.004950495,0,0.003285871,-0.000142093
"1993-10-20",0.001340819,0.001904762,0.002443086,-0.005296464,0,0,-0.002487562,0,0.016648472,0.001434047
"1993-10-21",-0.001339024,0.003802281,-0.008107662,-0.005117212,-0.008032129,-0.003058104,0,0,0.005369128,0.00137609
"1993-10-22",-0.004692866,0.003787879,0.006090521,0.00766896,-0.008097166,-0.003067485,-0.002493766,0,-0.017623498,-0.010289312
"1993-10-23",0,0,0,0,0,0,0,0,0,0
"1993-10-24",0,0,0,0,0,0,0,0,0,0
"1993-10-25",0.002694282,0.001886792,-0.002234512,-0.013128851,-0.004081633,-0.003076923,0,0,0.009785268,-0.012179618
"1993-10-26",-0.000671761,-0.009416196,-0.011976005,0.003820973,0.004098361,0.00308642,-0.0075,0,-0.008748318,-0.004344197
"1993-10-27",0.000672212,-0.007604563,-0.01242024,0.012208425,-0.004081633,-0.003076923,-0.007556675,0,0.008825526,0.005889593
"1993-10-28",0.007392811,-0.001915709,-0.013301556,0.00185733,0.004098361,0.00308642,-0.002538071,0,-0.007940781,-0.007618221
"1993-10-29",0,0.013435701,0.007469716,0.015700815,0.004081633,-0.003076923,0,0.113968332,0.002849003,-0.005007314
"1993-10-30",0,0,0,0,0,0,0,0,0,0
"1993-10-31",0,0,0,0,0,0,0,0,0,0
"1993-11-01",0.002667323,-0.009469697,-0.010246216,0.013835684,-0.012195122,-0.00617284,-0.002544529,0,-0.017180736,0.0099451
"1993-11-02",-0.000665057,0.003824092,0.000765615,0.004289651,-0.004115226,0,0,0,-0.000688231,-0.00808796
"1993-11-03",-0.011982404,0.001904762,0,-0.006550847,-0.004132231,0,-0.007653061,0,0.001515152,0.001458747
"1993-11-04",-0.011457607,-0.007604563,-0.025694091,-0.00425494,-0.008298755,-0.00310559,-0.017994859,0,0.02324302,0.000575565
"1993-11-05",0.004773136,-0.024904215,-0.020500759,-0.014049846,0,0,0.002617801,0,0.015456989,-0.00697803
"1993-11-06",0,0,0,0,0,0,0,0,0,0
"1993-11-07",0,0,0,0,0,0,0,0,0,0
"1993-11-08",0.001356281,0.00589391,0.007162503,-0.002632176,0.0041841,0,0,0,-0.005559232,-0.010337852
"1993-11-09",0.000677222,0.00390625,-0.027897712,-0.001956591,0.004166667,0.003115265,0.010443864,0,0.000931718,-0.002958154
"1993-11-10",0.007447872,-0.007782101,0.006774051,0.026762104,-0.004149378,-0.00310559,-0.002583979,0,-0.002925532,0.005012622
"1993-11-11",-0.002687042,0.005882353,0.009565337,0.012632654,0,0,-0.002590674,0,0.004934649,0.010811005
"1993-11-12",0.004714993,0,0.024710309,0.006884304,0,0,-0.002597403,0,0,-0.004898714
"1993-11-13",0,0,0,0,0,0,0,0,0,0
"1993-11-14",0,0,0,0,0,0,0,0,0,0
"1993-11-15",-0.000670409,0.005847953,-0.031627361,-0.000304845,0.004166667,0.003115265,-0.010416667,0,-0.005441274,0.000607536
"1993-11-16",0.004699455,-0.001937984,0.008732917,0.004225567,0,0.00310559,-0.005263158,0,0.000800641,-0.000120541
"1993-11-17",-0.005345195,0.001941748,-0.008366494,0.008914434,0,0,-0.002645503,0,-0.008533333,0.011108928
"1993-11-18",-0.002685238,0,-0.001023916,0.001612348,-0.004149378,-0.00619195,-0.00795756,0,0.013313609,-0.005709819
"1993-11-19",-0.002022803,-0.005813953,-0.023310542,0.005129746,-0.0125,-0.003115265,-0.010695187,0,0.00199071,-0.001128092
"1993-11-20",0,0,0,0,0,0,0,0,0,0
"1993-11-21",0,0,0,0,0,0,0,0,0,0
"1993-11-22",-0.006070333,-0.013645224,-0.030563088,-0.011509716,-0.004219409,-0.003125,-0.013513514,0,0.002384106,-3.11e-05
"1993-11-23",0.005428806,-0.003952569,0,-0.009937137,0.008474576,0.003134796,0.005479452,0,-0.002114165,-0.014908981
"1993-11-24",0.004053081,0.007936508,-0.015190202,0.004363859,0,0,0.002724796,0,-0.003310381,-0.003796069
"1993-11-25",0,0,0.007080831,0.005387674,0,0,0,0,0.003321376,0
"1993-11-26",0.000672212,0.005905512,-0.034177646,0.007303529,0.004201681,0.003125,0.002717391,0,-0.001986229,0.000693236
"1993-11-27",0,0,0,0,0,0,0,0,0,0
"1993-11-28",0,0,0,0,0,0,0,0,0,0
"1993-11-29",-0.004034008,0.001956947,-0.041096591,-0.006757192,0.0041841,0,0,0,-0.015125381,-0.029000666
"1993-11-30",0.000674481,0.0078125,0.021979289,0.00032396,0,-0.003115265,0.002710027,-0.02733244,-0.000673582,-0.002835133
"1993-12-01",0.00135151,0.011627907,0.046592436,0.005786212,0,0,0.002702703,0,0.005931518,0.003708311
"1993-12-02",0.002692468,0.001915709,0.019189574,0.00650424,0.004166667,0.00625,0.002695418,0,0.004154382,-0.011941091
"1993-12-03",0.004027858,0.005736138,0.002060248,0.011346187,0,0,0,0,0.005605232,0.003909013
"1993-12-04",0,0,0,0,0,0,0,0,0,0
"1993-12-05",0,0,0,0,0,0,0,0,0,0
"1993-12-06",0.003346511,0.015209125,-0.029104639,0.014846057,0.008298755,0.00310559,0.005376344,0,0.00066357,-0.009173192
"1993-12-07",-0.000666386,0,0.007201687,0.009122267,0.004115226,0,0.002673797,0,-0.000265252,0.004057834
"1993-12-08",0,0.009363296,-0.036660185,0.000658938,-0.004098361,0,0,0,0.014327408,-0.003290747
"1993-12-09",-0.003337574,0.001855288,0.037173022,0.002613438,0.004115226,0.003095975,-0.002666667,0,0.000523149,-0.000260529
"1993-12-10",-0.002007192,0.001851852,0.006087196,0.005664792,-0.008196721,-0.00308642,-0.002673797,0,-0.000522876,0.015090925
"1993-12-11",0,0,0,0,0,0,0,0,0,0
"1993-12-12",0,0,0,0,0,0,0,0,0,0
"1993-12-13",0.006037123,0,0.005892743,0.004775705,-0.004132231,-0.003095975,-0.008042895,0,0.0103322,-0.014507163
"1993-12-14",-0.007333668,-0.011090573,-0.004725844,0.00111716,-0.004149378,0,-0.008108108,0,0.001941748,0.002666591
"1993-12-15",-0.001342619,-0.001869159,0.006926078,0.01053016,0,-0.00310559,0,0,-0.003617571,-0.000264533
"1993-12-16",0.003361061,0.011235955,0.019203458,0.003332932,-0.004166667,0,-0.002724796,0,0.00129668,-0.00146949
"1993-12-17",0.005500546,0.009259259,0.008961558,0.004842712,0.0041841,0.003115265,0,0,0.001036001,-0.001272909
"1993-12-18",0,0,0,0,0,0,0,0,0,0
"1993-12-19",0,0,0,0,0,0,0,0,0,0
"1993-12-20",0.001342841,0.005504587,-0.039625931,-0.001792329,0,0,0,0,0.008408797,-0.002316899
"1993-12-21",-0.003350895,0.003649635,-0.009935833,0.006064959,-0.004166667,-0.00310559,-0.00273224,0,-0.005772931,-0.006339965
"1993-12-22",0.006724323,0.010909091,0.014553413,0.014654557,0.012552301,0.00623053,0.002739726,0,-0.004774194,0.006442548
"1993-12-23",-0.000666581,0.012589928,0,0.015048762,0,0,0.005464481,0,-0.001815117,-0.004373593
"1993-12-24",0,0,-0.021803584,0.007547606,0,0,0,0,0,0
"1993-12-25",0,0,0,0,0,0,0,0,0,0
"1993-12-26",0,0,0,0,0,0,0,0,0,0
"1993-12-27",0.005346411,0.003552398,-0.023846454,0.012077433,0,0,0.002717391,0,0,-0.007268877
"1993-12-28",0.001993819,-0.001769912,0.018783861,0.007609373,0,0,0.005420054,0,0,-9.61e-05
"1993-12-29",-0.001327694,-0.00177305,0.004793493,0.005378158,0,0,0.002695418,0,0.002987401,0.012122989
"1993-12-30",-0.003984994,-0.012433393,0.008407227,-0.002106205,-0.012396694,-0.003095975,0,0,0.014633515,-0.004225218
"1993-12-31",-0.005339112,0,0,0.007396615,0.008368201,0,0.01344086,0.211575012,0,0.000338498
"1994-01-01",0,0,0,0,0,0,0,0,0,0
"1994-01-02",0,0,0,0,0,0,0,0,0,0
"1994-01-03",-0.002680471,0.005395683,0,0.002465977,-0.008298755,-0.00621118,-0.01061008,0,0,0.006200523
"1994-01-04",0.004033224,-0.001788909,-0.010075665,0.022934507,0.0041841,0.00625,0,0,0.005998724,0.007758547
"1994-01-05",0.002011921,-0.003584229,0.020016239,0.012349251,-0.004166667,0,0,0,0.002918041,0.019759353
"1994-01-06",0,0.007194245,0.009468035,-0.009716021,0.0041841,0.00310559,-0.00536193,0,-0.024288425,0.004433915
"1994-01-07",0.006013436,0.008928571,0.019964522,-0.013183999,0.016666667,0.009287926,0.005390836,0,0.01257617,0.001394969
"1994-01-08",0,0,0,0,0,0,0,0,0,0
"1994-01-09",0,0,0,0,0,0,0,0,0,0
"1994-01-10",0.011961747,0.003539823,0.014542364,-0.006214018,0,0,0,0,-0.017413572,-0.015327865
"1994-01-11",-0.001968945,-0.003527337,0.001107501,-0.009544828,0,0,0.002680965,0,0.004560855,0.01323964
"1994-01-12",-0.003292515,0,0.018327085,-0.016209893,0,0,0.002673797,0,0.001686341,-0.006981123
"1994-01-13",-0.002638008,-0.017699115,-0.007723247,-0.012721061,-0.004098361,-0.003067485,0.002666667,0,0.006863507,0.002849082
"1994-01-14",0.003969163,0,0.028424992,0.019250989,0,0,0,0,0.003472669,0.014181879
"1994-01-15",0,0,0,0,0,0,0,0,0,0
"1994-01-16",0,0,0,0,0,0,0,0,0,0
"1994-01-17",0,0.007207207,-0.013265863,0.000168805,-0.004115226,0,0.002659574,0,0.00563958,0.006134579
"1994-01-18",0.001318942,0.007155635,-0.009295318,0.003975621,0.004132231,0,0,0,0.000637267,-0.014571751
"1994-01-19",-0.00263441,0.012433393,0.022809256,0.001849188,-0.004115226,0,0,0,-0.002165329,-0.001064093
"1994-01-20",0.002641369,0,0.00840529,0.005071221,0.004132231,0.003076923,-0.00265252,0,0.000255297,-0.003062527
"1994-01-21",-0.001974132,-0.007017544,0.004272839,0.005027083,0,0,0,0,-0.014803471,0.006305066
"1994-01-22",0,0,0,0,0,0,0,0,0,0
"1994-01-23",0,0,0,0,0,0,0,0,0,0
"1994-01-24",-0.003959432,0,-0.051291925,1.85e-05,0,0,0,0,-0.01865285,0.01360208
"1994-01-25",0,0,0.022852047,-0.021613141,-0.004115226,-0.003067485,-0.002659574,0,0.00844773,0.000158036
"1994-01-26",0.002650114,0.001766784,0.036536905,0.007734536,0.004132231,0,0,0,0.002617801,0.014306804
"1994-01-27",0.009247521,0.001763668,-0.001062641,0.011194519,0.004115226,0.003076923,0.005333333,0,0.00156658,0.001152792
"1994-01-28",0.002618891,0.01584507,-0.019187047,-0.000111076,0.004098361,0.003067485,0.00265252,0,-0.01394682,0.005655068
"1994-01-29",0,0,0,0,0,0,0,0,0,0
"1994-01-30",0,0,0,0,0,0,0,0,0,0
"1994-01-31",0.007178154,0.008665511,0.093144976,0.016237433,0.004081633,0,0.005291005,0.037478183,-0.000925314,0.003103407
"1994-02-01",-0.00518357,0.005154639,0.017035762,0.015540738,-0.008130081,-0.006116208,-0.002631579,0,0.00992326,0.019805646
"1994-02-02",0.006514053,0.001709402,-0.013551878,0.008539495,0.004098361,0.006153846,0,0,0.007991615,0.005626645
"1994-02-03",-0.004530985,-0.003412969,-0.004357898,-0.00298842,-0.004081633,-0.003058104,-0.002638522,0,0.002469457,-0.017700826
"1994-02-04",-0.022758043,-0.003424658,-0.003931501,0.003978662,-0.008196721,-0.006134969,-0.007936508,0,0.007390121,-0.00766902
"1994-02-05",0,0,0,0,0,0,0,0,0,0
"1994-02-06",0,0,0,0,0,0,0,0,0,0
"1994-02-07",0.004657607,-0.029209622,-0.006146137,-0.016917828,-0.004132231,-0.00308642,0.008,0,-0.012870013,-0.010153023
"1994-02-08",0.000664214,0.003539823,0.008580995,0.014190166,-0.004149378,-0.003095975,0,0,-0.007692308,0.004217774
"1994-02-09",0.003969163,-0.005291005,-0.014901186,-0.004509402,0.004166667,0.00310559,0.002645503,0,0.000525555,-0.012613484
"1994-02-10",-0.008568092,-0.00177305,0.009016235,0.00549667,-0.004149378,0,0.002638522,0,0.004596192,0.000381801
"1994-02-11",0.00332416,-0.007104796,0,0.003401058,0.004166667,0,0.002631579,0,-0.001699346,0.003753693
"1994-02-12",0,0,0,0,0,0,0,0,0,0
"1994-02-13",0,0,0,0,0,0,0,0,0,0
"1994-02-14",0.001325933,0,0.031095471,-0.004170364,0,0,0.005249344,0,0.003666361,-0.013800045
"1994-02-15",0.005293341,0.010733453,-0.041337454,-0.000712822,-0.004149378,0,0.005221932,0,0.00456621,-0.000762026
"1994-02-16",-0.000656927,0.008849558,0.004471856,0.004137316,0,0,0.005194805,0,-0.003896104,0.000789843
"1994-02-17",-0.005929643,0.001754386,-0.010530181,-0.005754169,-0.008333333,-0.00619195,0.005167959,0,0.002607562,0.000988792
"1994-02-18",-0.005965013,-0.001751313,-0.001956375,-0.016076309,-0.008403361,-0.003115265,0.002570694,0,-0.01183355,0.000983284
"1994-02-19",0,0,0,0,0,0,0,0,0,0
"1994-02-20",0,0,0,0,0,0,0,0,0,0
"1994-02-21",0,0,0.009019161,-0.002105913,0,0,0,0,0.000131596,0
"1994-02-22",0.009999084,-0.01754386,0.000656786,0.008623356,0.004237288,0.003125,0.005128205,0,-0.001578947,0.008211638
"1994-02-23",-0.002638008,0.007142857,-4.14e-05,-0.003300806,-0.004219409,-0.00623053,0.010204082,0,-0.009620453,-0.004840158
"1994-02-24",-0.013238406,-0.019503546,0.028716039,-0.018259799,-0.008474576,-0.003134796,0,0,0.002528277,0.011992312
"1994-02-25",0.004695092,0.007233273,0.003733744,-0.005474755,0,0,0,0,0.005972923,-0.001734284
"1994-02-26",0,0,0,0,0,0,0,0,0,0
"1994-02-27",0,0,0,0,0,0,0,0,0,0
"1994-02-28",0,0.007181329,0.012782785,-0.00137159,0.008547009,0.003144654,0.007575758,-0.057608636,0.006861063,-0.008659691
"1994-03-01",-0.004003616,-0.012477718,0.010006022,-0.015312372,-0.008474576,-0.006269592,-0.005012531,0,-0.000655222,-0.000166688
"1994-03-02",0.001341041,-0.016245487,-0.020530535,-0.019621888,-0.004273504,0.003154574,-0.005037783,0,-0.01140834,-0.002270935
"1994-03-03",-0.002678489,0.005504587,-0.00311657,-0.003710682,-0.004291845,-0.003144654,-0.002531646,0,0.001989654,-0.003635444
"1994-03-04",0.002685683,0.009124088,0.002732974,0.00196839,0,-0.003154574,-0.005076142,0,-0.004633307,0.002365995
"1994-03-05",0,0,0,0,0,0,0,0,0,0
"1994-03-06",0,0,0,0,0,0,0,0,0,0
"1994-03-07",0.005353571,0.012658228,-0.009034036,0.005469848,0.004310345,0.003164557,0.007653061,0,0.004122889,-0.013615316
"1994-03-08",-0.00399295,-0.007142857,0.007131045,-0.001034384,-0.004291845,-0.003154574,0,0,-0.003708609,0.000279641
"1994-03-09",0.004675982,-0.001798561,-0.007122012,-0.001457307,0,0,-0.005063291,0,-0.002127094,-0.000242899
"1994-03-10",-0.007983985,0.010810811,0.017486999,-0.007469995,-0.00862069,-0.003164557,0,0,0.013855582,-0.003309725
"1994-03-11",0.005367771,-0.008912656,0.003511623,0.000619123,0.004347826,0,0.002544529,0,0.016162943,0.003918629
"1994-03-12",0,0,0,0,0,0,0,0,0,0
"1994-03-13",0,0,0,0,0,0,0,0,0,0
"1994-03-14",0.001334778,0.010791367,0.009470557,-0.003635098,-0.004329004,-0.003174603,0.002538071,0,-0.000387948,-0.000604742
"1994-03-15",-0.000668195,0.003558719,-0.000372209,-0.006889191,0.004347826,0.003184713,0,0,0.001552393,0.009163714
"1994-03-16",0.007999946,-0.00177305,0.009567959,0.005705911,0.004329004,0.003174603,0,0,-0.004133299,0.009157725
"1994-03-17",0,0.007104796,-0.002257826,-0.004371733,0,0,0.002531646,0,-0.005447471,-0.007449653
"1994-03-18",-0.0002155,-0.019400353,-0.009236362,-0.020315366,-0.004310345,-0.006329114,0.005050505,0,0.008215962,0.000712008
"1994-03-19",0,0,0,0,0,0,0,0,0,0
"1994-03-20",0,0,0,0,0,0,0,0,0,0
"1994-03-21",-0.002660649,-0.008992806,0,-0.027429732,-0.004329004,0,0,0,-0.000258699,0.003503127
"1994-03-22",0.002667747,0.005444646,-0.009054857,0.018372112,0.008695652,0.003184713,0.002512563,0,0.006986674,0.000704502
"1994-03-23",-0.000663478,-0.001805054,-0.01726316,0.015687536,0,0,0.005012531,0,-0.002312733,-0.001981145
"1994-03-24",-0.011984241,-0.005424955,0.02108583,-0.013366072,-0.012931034,-0.006349206,-0.002493766,0,0.005537669,-0.001664029
"1994-03-25",-0.009434895,0,-0.012885493,0.001726007,-0.004366812,-0.003194888,0,0,0.002305328,0.002056327
"1994-03-26",0,0,0,0,0,0,0,0,0,0
"1994-03-27",0,0,0,0,0,0,0,0,0,0
"1994-03-28",0.001360188,0.003636364,0.012554546,-0.011179676,0.004385965,0,-0.0075,0,-0.005238947,-0.025095373
"1994-03-29",-0.019701096,-0.003623188,-0.0023366,-0.001357539,-0.008733624,-0.003205128,-0.010075567,0,-0.006294155,0.002661301
"1994-03-30",-0.0138599,-0.014545455,-0.006348775,-0.00300282,-0.004405286,-0.003215434,-0.017811705,0,0.00090486,0.001623061
"1994-03-31",0.002813785,0.003690037,-0.020906503,-0.004436395,0,0,-0.002590674,-0.092274507,0.005295105,0.012557188
"1994-04-01",0,0,0.000370314,0.001389996,0,0,0,0,0,0
"1994-04-02",0,0,0,0,0,0,0,0,0,0
"1994-04-03",0,0,0,0,0,0,0,0,0,0
"1994-04-04",-0.015419979,-0.011029412,-0.004578473,-0.042723877,-0.026548673,-0.019354839,-0.015584416,0,0,0.02410078
"1994-04-05",0.020640582,0.003717472,0.012082051,0.00682361,0.013636364,0.013157895,0.01055409,0,-0.01143371,-0.008743851
"1994-04-06",0,0.005555556,0.00538054,0.004320569,0.004484305,0.003246753,0.01305483,0,-0.002209227,0.003961357
"1994-04-07",0.00488194,0.003683241,0.005627707,0.007423028,0.004464286,0.003236246,0.005154639,0,0.001041938,-0.007019098
"1994-04-08",-0.007633346,0.003669725,-0.000739046,0.002553797,-0.004444444,-0.003225806,-0.002564103,0,0.002992454,-0.00316718
"1994-04-09",0,0,0,0,0,0,0,0,0,0
"1994-04-10",0,0,0,0,0,0,0,0,0,0
"1994-04-11",0.007692063,0.010968921,0.016005283,0.009813338,0,0,0.002570694,0,-0.00959917,0.001776183
"1994-04-12",-0.004858223,0,-0.013981706,0.007092052,0.004464286,0.003236246,0,0,-0.009823183,-0.001443692
"1994-04-13",-0.005227877,0,0.022948317,-0.0108198,-0.004444444,-0.003225806,-0.007692308,0,0.001322751,0.003659628
"1994-04-14",0.000351303,-0.003616637,-0.012439684,-0.007015359,-0.004464286,0,-0.002583979,0,-0.002245707,0.006918935
"1994-04-15",0,0.003629764,0.016971639,0.00029263,0,0,0,0,-0.00172117,0.009066483
"1994-04-16",0,0,0,0,0,0,0,0,0,0
"1994-04-17",0,0,0,0,0,0,0,0,0,0
"1994-04-18",-0.006658224,-0.001808318,0.008026513,-0.006644935,-0.00896861,-0.009708738,0,0,0.002917772,-0.001905108
"1994-04-19",0.001410563,-0.007246377,-0.002840151,-0.019226724,0.004524887,0,-0.005181347,0,-0.013224015,-0.011332614
"1994-04-20",-0.001055541,-0.003649635,-0.015837757,-0.01627917,0.004504505,0.003267974,0,0,-0.004690432,0.002613076
"1994-04-21",0.013397399,0.003663004,-0.008971194,0.004317017,0.00896861,0.009771987,0.002604167,0,0.005251111,0.006457449
"1994-04-22",-0.001042687,0.010948905,0.011752841,0.020298287,0,-0.003225806,0.005194805,0,-0.009777659,0.009757508
"1994-04-23",0,0,0,0,0,0,0,0,0,0
"1994-04-24",0,0,0,0,0,0,0,0,0,0
"1994-04-25",0.01044833,0,-0.011828274,0.010425976,0.004444444,0.003236246,0.007751938,0,0.009062627,0.002939064
"1994-04-26",-0.001032982,0.009025271,-0.000679179,0.003937837,0.004424779,0,0.002564103,0,0.003485255,-0.01306621
"1994-04-27",0,0,0.009623027,0.008054536,0,0,0,0,-0.000133583,0.000400648
"1994-04-28",-0.007248832,0.007155635,0.009567569,-0.000686656,-0.013215859,-0.006451613,-0.002557545,0,-0.00240481,-0.008294545
"1994-04-29",0.003128321,0.014209591,0,-0.00395619,0,-0.003246753,0,0.013297981,0.008303201,0.009920938
"1994-04-30",0,0,0,0,0,0,0,0,0,0
"1994-05-01",0,0,0,0,0,0,0,0,0,0
"1994-05-02",0.00623713,-0.001751313,-0.010885078,-0.006626808,0,0,0.002564103,0,0,-0.001150738
"1994-05-03",-0.001031916,-0.003508772,0,-0.009112145,0,0.003257329,0,0,-0.003586134,-0.008246817
"1994-05-04",-0.001723963,-0.019366197,0,-0.010172875,0,0,0,0,0.000133298,-0.000529243
"1994-05-05",-0.001380853,0.001795332,0,0.008547009,0,0,0.00511509,0,-0.00173264,0.003388051
"1994-05-06",-0.00968284,0.001792115,0.007600128,0.001694915,-0.017857143,-0.00974026,-0.002544529,0,-0.00293725,0.00485248
"1994-05-07",0,0,0,0,0,0,0,0,0,0
"1994-05-08",0,0,0,0,0,0,0,0,0,0
"1994-05-09",-0.008727651,-0.005366726,-0.006711352,-0.021996616,-0.009090909,-0.006557377,-0.005102041,0,0.020353508,0.002697145
"1994-05-10",0.007748952,0.005395683,-0.010252178,0.017301038,0.013761468,0.00660066,0.005128205,0,-0.002230971,-0.005472995
"1994-05-11",-0.009087113,-0.001788909,0.013120264,0.003401361,-0.009049774,-0.003278689,-0.00255102,0,0.000920689,0.002088773
"1994-05-12",0.004938757,0.003584229,0.0036779,0.005084746,0.00456621,0.003289474,0.002557545,0,-0.003285151,0.00464095
"1994-05-13",0,0.003571429,-0.003812448,0.008431703,0.004545455,0.003278689,0,0,0.006328279,0.00068273
"1994-05-14",0,0,0,0,0,0,0,0,0,0
"1994-05-15",0,0,0,0,0,0,0,0,0,0
"1994-05-16",0.000348243,0.001779359,-0.002635043,0.003344482,0,0,-0.00255102,0,-0.006157474,0.001803127
"1994-05-17",0.014738323,0.003552398,-0.000813028,0.005,0.022624434,0.009803922,0,0,0.008568416,-0.004099484
"1994-05-18",0.007260379,0.003539823,0.0110057,0.029850746,-0.004424779,0.003236246,0.00511509,0,-0.00771141,0.003907655
"1994-05-19",0.004806523,0.001763668,-0.004001088,0.014492754,0.004444444,0.003225806,0.005089059,0,0.009747102,0.006515422
"1994-05-20",-0.003756265,0.003521127,0.006264751,0.011111111,-0.004424779,-0.003215434,0.005063291,0,-0.000391338,0.002003938
