"","종목코드","종목명","종가","EPS","PER","BPS","PBR","배당수익률","시장구분","시가총액","섹터","ROE","style","시총비중"
"660","196490","디에이테크놀로지",3500,"36",97.22,"1,317",2.66,1.43,"코스닥",183257725000,"IT",0.0274,"growth",0.00012134843169519
"661","000390","삼화페인트",6920,"82",84.39,"11,137",0.62,2.53,"코스피",182956156920,"산업재",0.0073,"value",0.000121148741267093
"662","048410","현대바이오",5420,"37",146.49,"948",5.72,0,"코스닥",182756215780,"경기관련소비재",0.039,"growth",0.000121016345518045
"663","000890","보해양조",1890,"111",17.03,"1,032",1.83,0,"코스피",182518331940,"필수소비재",0.1075,"growth",0.000120858825113873
"664","299910","베스파",22800,"1,738",13.12,"331",68.88,0,"코스닥",182092678800,"IT",5.25,"growth",0.000120576968832043
"665","008970","동양철관",1520,"-",NA,"551",2.76,0,"코스피",180705640800,"소재",NA,"growth",0.000119658508854426
"666","002460","화성산업",14500,"3,687",3.93,"28,003",0.52,6.14,"코스피",180536600000,"산업재",0.1323,"value",0.000119546574495465
"667","003070","코오롱글로벌",7130,"601",11.86,"18,236",0.39,2.1,"코스피",179750422940,"산업재",0.0329,"value",0.000119025988783371
"668","004870","티웨이홀딩스",2380,"433",5.5,"1,177",2.02,0,"코스피",179540236120,"산업재",0.3673,"growth",0.000118886808615278
"669","200780","비씨월드제약",22400,"1,056",21.21,"10,066",2.23,0.45,"코스닥",179386323200,"건강관리",0.1051,"growth",0.000118784891539424
"670","061970","엘비세미콘",4085,"182",22.45,"2,293",1.78,0,"코스닥",178860058320,"IT",0.0793,"growth",0.000118436412817208
"671","102710","이엔에프테크놀로지",12550,"1,838",6.83,"13,247",0.95,0.8,"코스닥",178559341800,"소재",0.1391,"value",0.000118237286269681
"672","030210","KTB투자증권",2960,"447",6.62,"6,862",0.43,0,"코스피",178529712320,"금융",0.065,"value",0.000118217666409563
"673","123420","선데이토즈",18650,"1,465",12.73,"13,307",1.4,0,"코스닥",178477553300,"IT",0.11,"growth",0.000118183128082321
"674","054050","농우바이오",11100,"651",17.05,"12,154",0.91,1.8,"코스닥",177939227100,"건강관리",0.0534,"value",0.000117826662672143
"675","036190","금화피에스시",29650,"3,369",8.8,"30,651",0.97,3.04,"코스닥",1.779e+11,"산업재",0.1102,"value",0.000117800687521218
"676","009460","한창제지",2970,"198",15,"1,177",2.52,0.67,"코스피",177212433420,"소재",0.168,"growth",0.000117345399067927
"677","007110","일신석재",2285,"2",NA,"655",3.49,0,"코스피",176988353850,"산업재",NA,"growth",0.000117197019487233
"678","288620","에스퓨얼셀",30700,"678",45.28,"1,470",20.88,0,"코스닥",176350501200,"IT",0.4611,"growth",0.00011677465028708
"679","097230","한진중공업",1655,"-",NA,"5,449",0.3,0,"코스피",175516900740,"산업재",NA,"value",0.000116222662050396
"680","052710","아모텍",18000,"2,600",6.92,"19,685",0.91,0,"코스닥",175381308000,"IT",0.1315,"value",0.000116132876114506
"681","225570","넷게임즈",7300,"-",NA,"1,280",5.7,0,"코스닥",175225024400,"IT",NA,"growth",0.000116029389236887
"682","201490","미투온",5600,"82",68.29,"1,819",3.08,0,"코스닥",175043512000,"IT",0.0451,"growth",0.000115909196513371
"683","016380","동부제철",6420,"-",NA,"6,506",0.99,0,"코스피",174838582080,"소재",NA,"value",0.000115773497325795
"684","282690","동아타이어",12700,"15",846.67,"23,549",0.54,0,"코스피",174409290500,"경기관련소비재",6e-04,"value",0.000115489231764969
"685","088800","에이스테크",5100,"-",NA,"2,126",2.4,0,"코스닥",174016865400,"IT",NA,"growth",0.000115229378214769
"686","082740","HSD엔진",5280,"-",NA,"7,389",0.71,0,"코스피",173960909760,"산업재",NA,"value",0.000115192325865906
"687","011930","신성이엔지",1005,"-",NA,"473",2.12,0,"코스피",173858681565,"에너지",NA,"growth",0.000115124633051656
"688","007820","에스엠코어",8660,"-",NA,"3,778",2.29,0.58,"코스닥",173493972360,"산업재",NA,"growth",0.000114883132236061
"689","077500","유니퀘스트",6380,"456",13.99,"6,427",0.99,1.57,"코스피",173476359760,"IT",0.0708,"value",0.00011487146963691
"690","006380","카프로",4335,"309",14.03,"6,590",0.66,1.15,"코스피",1.734e+11,"소재",0.047,"value",0.000114820906217984
"691","027390","한화갤러리아타임월드",28800,"-",NA,"40,158",0.72,0,"코스피",172803772800,"경기관련소비재",NA,"value",0.000114426100292864
"692","123690","한국화장품",10750,"251",42.83,"3,691",2.91,0,"코스피",1.72731e+11,"경기관련소비재",0.0679,"growth",0.000114377912064236
"693","089030","테크윙",9170,"2,182",4.2,"8,202",1.12,2.51,"코스닥",172650302440,"IT",0.2667,"growth",0.000114324476268568
"694","229640","LS전선아시아",5630,"419",13.44,"3,825",1.47,2.84,"코스피",172418068770,"산업재",0.1094,"growth",0.000114170697257935
"695","036030","KTH",4820,"90",53.56,"5,748",0.84,0,"코스닥",172146406040,"IT",0.0157,"value",0.000113990809363793
"696","011390","부산산업",163000,"2,962",55.03,"47,358",3.44,0.15,"코스피",1.72128e+11,"산업재",0.0625,"growth",0.000113978621369602
"697","108790","인터파크",5160,"253",20.4,"5,119",1.01,2.91,"코스닥",170979076800,"경기관련소비재",0.0495,"value",0.000113217834731777
"698","027050","코리아나",4270,"58",73.62,"1,946",2.19,1.17,"코스닥",1.708e+11,"경기관련소비재",0.0297,"growth",0.000113099254798337
"699","268600","셀리버리",22400,"-",NA,"948",23.63,0,"코스닥",170522396800,"건강관리",NA,"growth",0.000112915433281653
"700","263720","디앤씨미디어",14150,"396",35.73,"2,655",5.33,0,"코스닥",170385003450,"경기관련소비재",0.1492,"growth",0.000112824455029315
"701","115180","큐리언트",19900,"-",NA,"1,921",10.36,0,"코스닥",169879653400,"건강관리",NA,"growth",0.000112489825555853
"702","086890","이수앱지스",6360,"-",NA,"2,709",2.35,0,"코스닥",169336857120,"건강관리",NA,"growth",0.000112130400176607
"703","018310","삼목에스폼",11500,"2,389",4.81,"21,921",0.52,0.87,"코스닥",1.6905e+11,"산업재",0.1081,"value",0.00011194045095819
"704","036890","진성티이씨",7500,"535",14.02,"4,581",1.64,2.4,"코스닥",168617010000,"산업재",0.117,"growth",0.000111653736401193
"705","241690","유니테크노",14100,"520",27.12,"4,631",3.04,0,"코스닥",168178032000,"경기관련소비재",0.1121,"growth",0.000111363056748541
"706","007210","벽산",2450,"186",13.17,"3,394",0.72,1.02,"코스피",1.67972e+11,"산업재",0.0547,"value",0.000111226627792659
"707","000700","유수홀딩스",6450,"-",NA,"7,432",0.87,0,"코스피",167969687400,"산업재",NA,"value",0.000111225096449939
"708","001790","대한제당",19000,"1,230",15.45,"46,923",0.4,2.89,"코스피",167960038000,"필수소비재",0.0259,"value",0.000111218706871782
"709","131390","피앤이솔루션",11750,"522",22.51,"3,805",3.09,0,"코스닥",1.6779e+11,"IT",0.1373,"growth",0.000111106112193284
"710","005740","크라운해태홀딩스",11300,"14,475",0.78,"18,608",0.61,0.88,"코스피",167775021100,"필수소비재",0.7821,"value",0.000111096193560803
"711","100130","동국S&C",2935,"131",22.4,"4,651",0.63,3.41,"코스닥",167714705000,"산업재",0.0281,"value",0.000111056253830345
"712","014790","한라",4310,"534",8.07,"8,199",0.53,2.32,"코스피",167551000020,"산업재",0.0657,"value",0.000110947852710645
"713","008040","사조동아원",1185,"353",3.36,"1,153",1.03,0,"코스피",167256351000,"필수소비재",0.3065,"value",0.000110752743901575
"714","012030","DB",831,"-",NA,"735",1.13,0,"코스피",167175538323,"IT",NA,"growth",0.000110699231878467
"715","197210","리드",11300,"-",NA,"757",14.93,0,"코스닥",166719861000,"IT",NA,"growth",0.000110397494374604
"716","060720","KH바텍",8190,"-",NA,"10,464",0.78,0,"코스닥",166666639230,"IT",NA,"value",0.000110362252322343
"717","232140","와이아이케이",2695,"246",10.96,"1,311",2.06,0,"코스닥",166519888920,"IT",0.188,"growth",0.000110265078137903
"718","121600","나노신소재",15300,"637",24.02,"7,589",2.02,0.85,"코스닥",165979494900,"소재",0.0841,"growth",0.000109907243471864
"719","072020","중앙백신",16600,"507",32.74,"7,156",2.32,0.3,"코스닥",1.65336e+11,"건강관리",0.0709,"growth",0.000109481138122587
"720","100700","세운메디칼",3770,"212",17.78,"1,774",2.13,1.06,"코스닥",1.65126e+11,"건강관리",0.1198,"growth",0.000109342081661769
"721","031330","에스에이엠티",1650,"297",5.56,"1,925",0.86,6.67,"코스닥",164991860550,"IT",0.1547,"value",0.000109253258056183
"722","090350","노루페인트",8230,"1,439",5.72,"14,613",0.56,3.04,"코스피",1.646e+11,"산업재",0.0979,"value",0.000108993778336102
"723","057500","SKC 솔믹스",2670,"641",4.17,"1,165",2.29,0,"코스닥",164189086800,"IT",0.5492,"growth",0.000108721682453744
"724","122450","KMH",7520,"1,359",5.53,"6,999",1.07,0,"코스닥",163809912160,"경기관련소비재",0.1935,"growth",0.000108470603008648
"725","290380","대유",18050,"910",19.84,"4,891",3.69,0,"코스닥",163395820000,"소재",0.186,"growth",0.000108196402102829
"726","015890","태경산업",5580,"375",14.88,"6,261",0.89,3.58,"코스피",163096425000,"소재",0.0598,"value",0.000107998150630988
"727","000320","노루홀딩스",12250,"4,114",2.98,"28,287",0.43,3.67,"코스피",162816599750,"산업재",0.1443,"value",0.000107812857731405
"728","000140","하이트진로홀딩스",7010,"-",NA,"21,002",0.33,2.14,"코스피",162679422650,"필수소비재",NA,"value",0.000107722022674114
"729","052400","코나아이",10450,"-",NA,"8,871",1.18,0,"코스닥",162592783100,"IT",NA,"growth",0.0001076646522494
"730","002450","삼익악기",1795,"-",NA,"2,369",0.76,2.79,"코스피",162502992425,"경기관련소비재",NA,"value",0.000107605195232829
"731","000860","강남제비스코",25000,"3,568",7.01,"74,589",0.34,2.2,"코스피",1.625e+11,"산업재",0.0485,"value",0.000107603213727926
"732","067390","아스트",10300,"99",104.04,"6,715",1.53,0,"코스닥",161865499100,"산업재",0.0147,"growth",0.000107183063968213
"733","003350","한국화장품제조",35700,"1,222",29.21,"10,481",3.41,0.28,"코스피",161792400000,"경기관련소비재",0.1167,"growth",0.000107134659672333
"734","065060","지엔코",1650,"-",NA,"1,530",1.08,0,"코스닥",161713272600,"경기관련소비재",NA,"growth",0.000107082263595201
"735","306200","세아제강",57000,"-",NA,"-",NA,NA,"코스피",161669100000,"소재",NA,NA,0.000107053013664624
"736","067170","오텍",10500,"1,461",7.19,"8,429",1.25,0.95,"코스닥",161611852500,"경기관련소비재",0.1739,"growth",0.000107015105880145
"737","037460","삼지전자",9880,"1,749",5.65,"10,094",0.98,1.21,"코스닥",161226997360,"IT",0.1735,"value",0.000106760264957783
"738","123100","원익테라세미콘",14200,"3,843",3.7,"14,129",1.01,2.11,"코스닥",160514528000,"IT",0.273,"value",0.000106288486540438
"739","024810","이화전기",266,"17",15.65,"283",0.94,0,"코스닥",160140768158,"산업재",0.0601,"value",0.000106040992631751
"740","009160","SIMPAC",2440,"509",4.79,"8,280",0.29,3.28,"코스피",159648019040,"산업재",0.0605,"value",0.000105714707163084
"741","029460","케이씨",11750,"2,671",4.4,"15,692",0.75,1.53,"코스피",159260017000,"IT",0.1705,"value",0.000105457782446548
"742","091580","상신이디피",12550,"210",59.76,"3,289",3.82,0.4,"코스닥",158946377500,"IT",0.0639,"growth",0.000105250098642536
"743","013870","지엠비코리아",8280,"620",13.35,"12,011",0.69,1.21,"코스피",157918478400,"경기관련소비재",0.0517,"value",0.000104569450971471
"744","121440","골프존뉴딘홀딩스",3685,"-",NA,"11,694",0.32,3.18,"코스닥",157853674330,"IT",NA,"value",0.000104526539425658
"745","114570","지스마트글로벌",1810,"172",10.52,"1,346",1.34,0,"코스닥",157782138120,"IT",0.1274,"growth",0.000104479170034311
"746","185490","아이진",14350,"-",NA,"2,166",6.63,0,"코스닥",157772395200,"건강관리",NA,"growth",0.000104472718529676
"747","227610","아우딘퓨쳐스",15750,"-",NA,"4,594",3.43,0,"코스닥",1.575e+11,"경기관련소비재",NA,"growth",0.00010429234561322
"748","074610","나노메딕스",5660,"-",NA,"615",9.2,0,"코스피",157377007500,"산업재",NA,"growth",0.000104210903223901
"749","178320","서진시스템",17350,"501",34.63,"8,725",1.99,0.58,"코스닥",157023277550,"IT",0.0575,"growth",0.000103976672581366
"750","033530","세종공업",7790,"-",NA,"18,845",0.41,1.28,"코스피",156894331410,"경기관련소비재",NA,"value",0.000103891287848678
"751","210540","디와이파워",14200,"2,767",5.13,"11,606",1.22,1.27,"코스피",156792253600,"산업재",0.2378,"growth",0.000103823694615409
"752","039570","HDC아이콘트롤스",9520,"1,443",6.6,"11,953",0.8,2.63,"코스피",156699200000,"산업재",0.1212,"value",0.000103762076975969
"753","267290","경동도시가스",33200,"3,771",8.8,"62,295",0.53,2.26,"코스피",156606491600,"유틸리티",0.0602,"value",0.000103700687918864
"754","060590","씨티씨바이오",8100,"-",NA,"4,209",1.92,0,"코스닥",156415228200,"건강관리",NA,"growth",0.00010357403834035
"755","003030","세아제강지주",49300,"4,877",10.11,"229,348",0.21,3.65,"코스피",155970410000,"소재",0.0208,"value",0.000103279491461306
"756","037950","엘컴텍",1845,"70",26.36,"901",2.05,2.17,"코스닥",155805672555,"IT",0.0778,"growth",0.000103170406670516
"757","077970","STX엔진",6750,"-",NA,"3,617",1.87,0,"코스피",155310102000,"산업재",NA,"growth",0.000102842252920689
"758","017890","한국알콜",7170,"978",7.33,"11,716",0.61,0.7,"코스닥",154913299200,"소재",0.0832,"value",0.00010257950057302
"759","222800","심텍",6790,"683",9.94,"8,586",0.79,3.9,"코스닥",154492591610,"IT",0.0795,"value",0.000102300919103951
"760","137940","넥스트아이",2250,"-",NA,"983",2.29,0.27,"코스닥",154081338750,"IT",NA,"growth",0.0001020285983077
"761","016880","웅진",2115,"35",60.43,"4,973",0.43,0,"코스피",153712292805,"산업재",0.0071,"value",0.000101784225817267
"762","001460","BYC",246000,"7,414",33.18,"475,434",0.52,0.35,"코스피",153655290000,"경기관련소비재",0.0157,"value",0.000101746480063363
"763","035150","백산",6340,"380",16.68,"5,167",1.23,1.58,"코스피",1.53428e+11,"경기관련소비재",0.0737,"growth",0.000101595974620604
"764","206650","유바이오로직스",6000,"-",NA,"742",8.09,0,"코스닥",153396516000,"건강관리",NA,"growth",0.00010157512674626
"765","064550","바이오니아",7430,"-",NA,"1,571",4.73,0,"코스닥",153240540240,"건강관리",NA,"growth",0.000101471843712169
"766","100590","머큐리",10350,"368",28.12,"3,192",3.24,0,"코스닥",152803260000,"IT",0.1152,"growth",0.000101182288271408
"767","005950","이수화학",10000,"310",32.26,"18,553",0.54,5,"코스피",1.5278e+11,"소재",0.0167,"value",0.000101166886112938
"768","003460","유화증권",13400,"621",21.58,"30,967",0.43,4.48,"코스피",151962472200,"금융",0.0199,"value",0.000100625540767757
"769","187420","제노포커스",7040,"78",90.26,"2,957",2.38,0,"코스닥",151612475520,"건강관리",0.0264,"growth",0.000100393782198144
"770","021320","KCC건설",7070,"1,051",6.73,"15,806",0.45,1.84,"코스닥",1.51298e+11,"산업재",0.0669,"value",0.00010018554480374
"771","073490","이노와이어리스",25200,"-",NA,"11,013",2.29,0,"코스닥",1.51263e+11,"IT",NA,"growth",0.000100162368726937
"772","117670","알파홀딩스",11500,"-",NA,"3,368",3.41,0,"코스닥",151161060000,"IT",NA,"growth",0.000100094866747814
"773","004310","현대약품",4715,"62",76.05,"3,504",1.35,1.06,"코스피",1.5088e+11,"건강관리",0.0178,"growth",9.99087562293504e-05
"774","005960","동부건설",7230,"4,572",1.58,"14,425",0.5,0,"코스피",150869508960,"산업재",0.3165,"value",9.99018093393851e-05
"775","100250","진양홀딩스",2695,"183",14.73,"5,462",0.49,5.19,"코스피",150637811940,"소재",0.0333,"value",9.97483856842271e-05
"776","074430","아미노로직스",1715,"6",285.83,"514",3.34,0,"코스닥",150623037460,"건강관리",0.0117,"growth",9.97386024132784e-05
"777","044450","KSS해운",6480,"1,120",5.79,"9,806",0.66,3.55,"코스피",150244502400,"산업재",0.114,"value",9.9487946481188e-05
"778","006220","제주은행",4655,"1,101",4.23,"18,151",0.26,2.15,"코스피",149559442970,"금융",0.0615,"value",9.9034318196495e-05
"779","015860","일진홀딩스",3030,"-",NA,"5,439",0.56,0,"코스피",149522873490,"산업재",NA,"value",9.90101028514343e-05
"780","171120","라이온켐텍",9700,"251",38.65,"6,994",1.39,3.09,"코스닥",149244248500,"산업재",0.036,"growth",9.88256047323641e-05
"781","078070","유비쿼스홀딩스",7980,"6,686",1.19,"9,688",0.82,0,"코스닥",149199091440,"IT",0.6891,"value",9.87957029183425e-05
"782","075580","세진중공업",3885,"49",79.29,"4,092",0.95,0.77,"코스피",149078017200,"산업재",0.012,"value",9.87155307501969e-05
"783","004060","SG세계물산",736,"-",NA,"953",0.77,0,"코스피",148984770560,"경기관련소비재",NA,"value",9.8653785284761e-05
"784","064240","홈캐스트",4615,"-",NA,"2,963",1.56,0,"코스닥",148964954450,"IT",NA,"growth",9.86406635794097e-05
"785","063170","서울옥션",8800,"197",44.67,"4,161",2.11,0.91,"코스닥",1.48874e+11,"경기관련소비재",0.0472,"growth",9.85804359417306e-05
"786","117580","대성에너지",5400,"540",10,"10,916",0.49,4.63,"코스피",1.485e+11,"유틸리티",0.049,"value",9.83327830067506e-05
