"","code","name","stock"
"64277","00526678","동방선기","099410"
"64344","00429694","파버나인","177830"
"64347","00411385","유비쿼스홀딩스","078070"
"64370","00317104","라이온켐텍","171120"
"64383","01267684","쿠쿠홈시스","284740"
"64422","00961774","유티아이","179900"
"64515","00616962","린드먼아시아","277070"
"64533","00579139","한국맥널티","222980"
"64538","00363927","NE능률","053290"
"64585","00838962","알서포트","131370"
"64611","01257526","한국제6호스팩","281410"
"64665","00127909","삼일","032280"
"64670","00580065","월덱스","101160"
"64683","00915508","알엔투테크놀로지","148250"
"64700","00825223","화신정공","126640"
"64734","00578538","티피씨글로벌","130740"
"64739","01277928","한국제7호스팩","291210"
"64755","00113128","대한약품","023910"
"64766","00108746","큐로","015590"
"64815","00632304","JW홀딩스","096760"
"64817","00414540","대주이엔티","114920"
"64844","00191472","KPX케미칼","025000"
"64867","01344336","신테카바이오","226330"
"64872","00108001","남화토건","091590"
"64903","00992871","종근당","185750"
"64925","01116380","씨앤에스링크","245450"
"64952","00681249","씨유메디칼","115480"
"64957","00450931","우양에이치씨","101970"
"64967","00447007","알리코제약","260660"
"64968","01190124","미디어젠","279600"
"64987","00432102","한국금융지주","071050"
"64995","00159218","한전KPS","051600"
"65004","00544577","에이피티씨","089970"
"65009","00348292","한빛소프트","047080"
"65031","01259232","노바텍","285490"
"65034","00138190","GS글로벌","001250"
"65054","00301422","우수AMS","066590"
"65076","01089378","MP한강","219550"
"65089","01390876","상상인이안제2호스팩","329560"
"65166","00297095","나라엠앤디","051490"
"65200","00162081","한국투자파트너스","019560"
"65225","00107224","남선알미늄","008350"
"65235","01167056","샘표식품","248170"
"65242","00766106","트루윈","105550"
"65266","00828761","레이","228670"
"65268","00384762","파커스","065690"
"65303","00122472","백광산업","001340"
"65314","00156956","한국기업평가","034950"
"65339","00313649","현대바이오","048410"
"65349","00158149","한국쉘석유","002960"
"65369","00408266","유니온커뮤니티","203450"
"65389","01168684","스튜디오드래곤","253450"
"65405","00146427","일야","058450"
"65416","00404288","아진엑스텍","059120"
"65443","00474588","한중엔시에스","107640"
"65464","01326260","하나머스트제6호스팩","307160"
"65466","00631837","안트로젠","065660"
"65471","01395279","하나금융14호스팩","332710"
"65476","01263527","하나금융11호스팩","284620"
"65484","00160418","한국프랜지공업","010100"
"65526","00149770","중앙에너비스","000440"
"65530","01223219","에이에프더블류","312610"
"65542","00866062","엘티씨","170920"
"65551","00111838","대원","007680"
"65586","00335076","오픈베이스","049480"
"65620","01405585","IBKS제12호스팩","335870"
"65715","01182550","EDGC","245620"
"65736","00117966","동원개발","013120"
"65807","00121288","모나미","005360"
"65835","00415868","펩트론","087010"
"65839","00578325","럭스피아","092590"
"65848","00365934","코세스","089890"
"65874","00587466","KPX홀딩스","092230"
"65923","00760999","상신전자","263810"
"65931","01187865","앙츠","267810"
"65945","00130091","샘표","007540"
"65953","00228712","동우팜투테이블","088910"
"65960","00131197","서원","021050"
"65961","00670340","씨에스윈드","112610"
"65963","01188730","시그넷이브이","260870"
"65964","00353230","프리젠","060910"
"65982","01326279","아이엘사이언스","307180"
"66004","00676122","지디","155960"
"66012","01022902","애드바이오텍","179530"
"66073","00807397","코이즈","121850"
"66086","00545929","제넥신","095700"
"66095","00359261","빛샘전자","072950"
"66105","01042711","글로벌텍스프리","204620"
"66137","00154329","태평양물산","007980"
"66155","00129411","삼환기업","000360"
"66203","00159412","한국제지","002300"
"66253","00689418","지와이커머스","111820"
"66254","00149655","삼성물산","028260"
"66255","01391033","NH프라임리츠","338100"
"66256","01063963","유쎌","252370"
"66283","00303703","CS","065770"
"66292","00409964","하이텍팜","106190"
"66295","00156354","지엠비코리아","013870"
"66322","00177199","디씨엠","024090"
"66325","00129235","삼화왕관","004450"
"66355","00415327","중앙백신","072020"
"66356","00767460","SKC코오롱PI","178920"
"66391","00623661","원익머트리얼즈","104830"
"66397","00250614","삼영엠텍","054540"
"66404","00694942","이미지스","115610"
"66405","00659161","싸이맥스","160980"
"66409","00265421","인지디스플레","037330"
"66413","01047415","정다운","208140"
"66414","00162416","한양증권","001750"
"66427","00162063","한신공영","004960"
"66462","00161116","한라","014790"
"66502","00540863","GST","083450"
"66506","00785475","피앤이솔루션","131390"
"66509","00627029","ITX엠투엠","099520"
"66512","00384948","대유","290380"
"66513","00199988","동아화성","041930"
"66518","01098792","본느","226340"
"66553","00445841","한컴MDS","086960"
"66555","01190780","파워풀엑스","266870"
"66575","00127936","삼일기업공사","002290"
"66581","00223513","제이씨현시스템","033320"
"66582","00111458","대영포장","014160"
"66598","00983916","제노포커스","187420"
"66608","00938721","필옵틱스","161580"
"66660","00148920","조광페인트","004910"
"66677","00307189","SKC 솔믹스","057500"
"66684","00280688","SBS콘텐츠허브","046140"
"66714","01256864","에이비엘바이오","298380"
"66715","00116806","동아","012760"
"66719","00374020","이엘피","063760"
"66721","01089350","켐트로스","220260"
"66726","00413417","우리손에프앤지","073560"
"66727","00145552","이수화학","005950"
"66729","00540340","코리아센터","290510"
"66739","00549925","루트로닉","085370"
"66743","00146454","일양약품","007570"
"66762","00556712","힘스","238490"
"66769","00564562","엠씨넥스","097520"
"66793","00112004","알바이오","003190"
"66822","00656340","소프트캠프","210610"
"66834","00242934","케이엠","083550"
"66841","00989664","코아스템","166480"
"66843","00397058","엠게임","058630"
"66864","00888347","휴젤","145020"
"66877","00606886","엔지켐생명과학","183490"
"66895","00664853","제이씨케미칼","137950"
"66911","00446479","신비앤텍","070480"
"66970","00377610","세아홀딩스","058650"
"66976","00260745","SCI평가정보","036120"
"66987","01275665","리메드","302550"
"67075","00688358","하이즈항공","221840"
"67082","00599595","코프라","126600"
"67098","00239639","삼표시멘트","038500"
"67124","00874803","AP위성","211270"
"67125","00306870","손오공","066910"
"67126","00153278","서연탑메탈","019770"
"67138","00976615","틸론","217880"
"67140","00298377","아이씨디","040910"
"67148","01227039","브릿지바이오","288330"
"67214","01029394","에코마케팅","230360"
"67220","01416572","한화플러스제1호스팩","340440"
"67254","01074862","메가스터디교육","215200"
"67321","00524421","테스","095610"
"67325","00385415","일신바이오","068330"
"67329","01325979","세아제강","306200"
"67332","01085187","씨알푸드","236030"
"67343","00155355","풀무원","017810"
"67359","00536523","로보스타","090360"
"67363","00136776","제이준코스메틱","025620"
"67372","00152880","코오롱글로벌","003070"
"67393","00108913","대교","019680"
"67409","01119387","이에스산업","241510"
"67459","00115287","동방","004140"
"67488","00814810","엠에프엠코리아","251960"
"67512","00389387","에프티이앤이","065160"
"67536","00160010","한국큐빅","021650"
"67543","00154055","태원물산","001420"
"67554","00111689","대우부품","009320"
"67582","00122056","미창석유공업","003650"
"67637","00466428","아미노로직스","074430"
"67669","01110182","이노테라피","246960"
"67690","00125080","AK홀딩스","006840"
"67700","01234297","미원에스씨","268280"
"67704","00634728","이크레더블","092130"
"67705","00954242","하이골드12호","172580"
"67710","00191588","삼원강재","023000"
"67713","01236532","엔에이치스팩12호","273060"
"67715","00101257","경남기업","000800"
"67722","00263371","한국경제TV","039340"
"67729","00141149","영진약품","003520"
"67737","00533924","액트","131400"
"67754","01058101","라파스","214260"
"67823","00438036","팅크웨어","084730"
"67863","00990262","피노텍","150440"
"67938","00298687","한류타임즈","039670"
"67948","00139719","와이지-원","019210"
"67972","00490179","플랜티넷","075130"
"67975","00868705","윈스","136540"
"67978","00145668","이화공영","001840"
"68003","00206659","이랜텍","054210"
"68035","00231831","조아제약","034940"
"68038","00991225","더콘텐츠온","302920"
"68041","00172291","더존비즈온","012510"
"68051","00115612","동부건설","005960"
"68093","00114686","동구바이오제약","006620"
"68095","00769158","케이엔제이","272110"
"68141","00415646","드림텍","192650"
"68144","00632793","전진바이오팜","110020"
"68145","00273439","메디아나","041920"
"68167","00303794","쇼박스","086980"
"68240","00133715","대주코레스","008340"
"68244","00166272","화승알앤에이","013520"
"68248","01109937","티앤알바이오팹","246710"
"68252","00139083","아진산업","013310"
"68265","00261054","EG","037370"
"68322","00150633","지누스","013890"
"68345","00156895","아주IB투자","027360"
"68358","00651901","에어부산","298690"
"68367","00486370","성창오토텍","080470"
"68377","01082348","오스테오닉","226400"
"68379","00163345","DB","012030"
"68390","01163050","다이오진","271850"
"68439","00253985","국보디자인","066620"
"68445","00653024","진에어","272450"
"68566","00239514","삼진엘앤디","054090"
"68585","01351822","한화에스비아이스팩","317320"
"68590","00164502","현대공업","170030"
"68617","00141626","오리엔트바이오","002630"
"68636","01025644","강스템바이오텍","217730"
"68646","01169267","세화피앤씨","252500"
"68648","00397289","오텍","067170"
"68669","00807379","신흥에스이씨","243840"
"68683","01318261","IBKS제10호스팩","299170"
"68688","01199189","이랜시스","264850"
"68696","00390514","이루온","065440"
"68698","00936787","애경유화","161000"
"68712","01061327","클래시스","214150"
"68727","00445054","하나마이크론","067310"
"68729","00525882","청담러닝","096240"
"68733","00101752","케이씨피드","025880"
"68767","00561866","락앤락","115390"
"68790","01267602","유안타제3호스팩","287410"
"68802","00148504","한국스탠다드차타드은행","000110"
"68850","00535746","게임빌","063080"
"68871","00813389","베셀","177350"
"68873","00861997","인포마크","175140"
"68875","00681373","디지캡","197140"
"68879","00425351","멀티캠퍼스","067280"
"68918","00480048","모다이노칩","080420"
"68928","00147994","새로닉스","042600"
"68933","00109754","대림비앤코","005750"
"68939","00231442","디지틀조선","033130"
"68947","00369213","리노스","039980"
"68957","01194892","알로이스","271400"
"68970","01102095","쿠첸","225650"
"68995","00671978","그리티","204020"
"69032","00767628","나이벡","138610"
"69038","00557508","GKL","114090"
"69085","00361488","텔코웨어","078000"
"69104","00583442","노루페인트","090350"
"69114","00540429","휴림로봇","090710"
"69132","01416642","유안타제6호스팩","340360"
"69145","01247918","한화에이스스팩4호","279410"
"69174","00291860","조광ILI","044060"
"69176","00364740","머큐리","100590"
"69208","00165103","푸드웰","005670"
"69209","00362159","웰크론","065950"
"69214","00177816","대주전자재료","078600"
"69218","00173698","신일산업","002700"
"69244","00573269","에스코넥","096630"
"69261","00399694","아프리카TV","067160"
"69281","01418543","케이비제20호스팩","342550"
"69294","01219155","네오크레마","311390"
"69317","00945457","아이진","185490"
"69321","01344363","다원넥스뷰","323350"
"69325","00348034","액토즈소프트","052790"
"69345","00535676","테크윙","089030"
"69350","00531014","유진테크","084370"
"69353","01259056","베스파","299910"
"69368","00103042","케이씨티시","009070"
"69424","00147152","유니크","011320"
"69455","00366517","KC산업","112190"
"69463","00103644","비츠로테크","042370"
"69464","00154718","비츠로셀","082920"
"69480","00264945","나이스정보통신","036800"
"69485","01366365","이베스트이안스팩1호","323210"
"69516","00117382","디와이홀딩스","004510"
"69535","00487546","웰크론한텍","076080"
"69540","00255275","HB테크놀러지","078150"
"69593","00456218","모두투어","080160"
"69614","00411446","큐에스아이","066310"
"69620","00596260","투비소프트","079970"
"69632","00756163","볼빅","206950"
"69657","00122728","범양사","002480"
"69662","00763358","쎄미시스코","136510"
"69681","00273420","이스트소프트","047560"
"69685","00129420","까뮤이앤씨","013700"
"69692","00139454","애경산업","018250"
"69695","00243757","인포뱅크","039290"
"69708","00170877","진로발효","018120"
"69713","00132637","동원시스템즈","014820"
"69757","00462121","이노와이어리스","073490"
"69772","01358463","엔에이치스팩14호","319400"
"69780","00408956","제넨바이오","072520"
"69791","00231707","비트컴퓨터","032850"
"69831","01101722","한송네오텍","226440"
"69834","00890388","지성이씨에스","138290"
"69844","00857727","하림","136480"
"69866","00185222","크린앤사이언스","045520"
"69870","00132354","쿠쿠홀딩스","192400"
"69919","00152783","코메론","049430"
"69959","00580056","스맥","099440"
"69961","00105244","알보젠코리아","002250"
"70001","00252269","아이에이","038880"
"70003","00154426","아이에이치큐","003560"
"70037","01051092","피씨엘","241820"
"70039","00532855","한국유니온제약","080720"
"70055","00156600","한주금속","198940"
"70056","00112651","대창","012800"
"70159","00358271","에스에프에이","056190"
"70166","00384887","에이테크솔루션","071670"
"70170","00602172","와이엠티","251370"
"70214","00124027","부산산업","011390"
"70216","00615723","아이에이네트웍스","123010"
"70217","00109587","대륙제관","004780"
"70224","00557933","진도","088790"
"70252","00106119","금양","001570"
"70272","00329093","코데즈컴바인","047770"
"70276","01080687","아우딘퓨쳐스","227610"
"70290","00876865","네오오토","212560"
"70318","01065679","이노인스트루먼트","215790"
"70320","01108442","에치에프알","230240"
"70330","00365989","용평리조트","070960"
"70358","00593032","LF","093050"
"70368","01309795","알로이스","297570"
"70407","00151395","천일고속","000650"
"70408","00252001","해원에스티","058480"
"70427","00390903","우주일렉트로","065680"
"70429","00100957","건영","012720"
"70469","00162780","한일건설","006440"
"70496","00142591","셰프라인","012250"
"70556","00458562","에이티세미콘","089530"
"70614","00454946","그린케미칼","083420"
"70644","00374738","위세아이텍","065370"
"70645","00139764","에넥스","011090"
"70649","00579971","칩스앤미디어","094360"
"70650","00423177","텔레칩스","054450"
"70657","01182444","셀리버리","268600"
"70659","00222532","LG헬로비전","037560"
"70690","00236863","희림","037440"
"70767","00259590","바른손이앤에이","035620"
"70846","00138701","아세아","002030"
"70872","01408999","유안타제5호스팩","336060"
"70881","00115931","디오","039840"
"70895","00327819","선익시스템","171090"
"70917","00138260","SIMPAC","009160"
"70963","00695969","동운아나텍","094170"
"70966","00142661","우성사료","006980"
"70969","00256043","비씨월드제약","200780"
"70982","00879020","유니트론텍","142210"
"71014","00568188","마이크로컨텍솔","098120"
"71047","00181299","상아프론테크","089980"
"71048","00673301","전우정밀","120780"
"71096","00118460","태림페이퍼","019300"
"71122","00770312","마니커에프앤지","195500"
"71142","00123648","심팩인더스트리","005350"
"71154","00488989","한양디지텍","078350"
"71170","00326731","바이오니아","064550"
"71217","00556907","에이스테크","088800"
"71218","00297934","피씨디렉트","051380"
"71233","01095722","심텍","222800"
"71258","00161408","케이비캐피탈","021960"
"71259","00164876","케이비증권","003450"
"71266","00346966","에코솔루션","052510"
"71268","00109161","태경케미컬","006890"
"71269","00357430","쎌바이오텍","049960"
"71270","00162993","한일홀딩스","003300"
"71271","01063884","이디티","215090"
"71272","00163682","메리츠증권","008560"
"71273","00164672","한일현대시멘트","006390"
"71274","01319808","한일시멘트","300720"
"71278","00118008","동원금속","018500"
"71286","00370255","바른전자","064520"
"71293","01262032","롯데정보통신","286940"
"71354","00142883","우신시스템","017370"
"71363","00876908","모트렉스","118990"
"71383","00624509","디바이스이엔지","187870"
"71406","01047840","미스터블루","207760"
"71435","00861100","아이케이세미콘","149010"
"71445","01011395","레몬","294140"
"71462","01105621","마이크로텍","227950"
"71474","00222806","에임하이글로벌","043580"
"71482","00183215","케이디지엠텍","032290"
"71501","00126779","삼아알미늄","006110"
"71521","00121941","대상","001680"
"71522","00656021","데일리블록체인","139050"
"71523","01234525","한국제5호기업인수목적","271740"
"71524","01158553","켄코아에어로스페이스","274090"
"71525","00706715","미원홀딩스","107590"
"71547","00481454","금호타이어","073240"
"71573","00459871","농심홀딩스","072710"
"71581","00163318","모헨즈","006920"
"71651","00595182","아톤","158430"
"71699","00157539","KB오토시스","024120"
"71701","00480367","삼강엠앤티","100090"
"71703","00389679","해피드림","065180"
"71766","00256955","테이팩스","055490"
"71771","00361008","HSD엔진","082740"
"71783","01337017","이앤에치","341310"
"71793","00136101","메이슨캐피탈","021880"
"71794","00577380","신진에스엠","138070"
"71809","00113526","대한항공","003490"
"71841","00126371","삼성전기","009150"
"71842","00411905","테라셈","182690"
"71843","00133858","세방전지","004490"
"71844","00454937","덕신하우징","090410"
"71868","00125521","에스엘","005850"
"71923","00535481","에스와이","109610"
"71929","00268118","코맥스","036690"
"71943","00529815","오디텍","080520"
"71980","01099861","에이텍티앤","224110"
"72023","01337220","키움제5호스팩","311270"
"72041","00163716","한창","005110"
"72046","00134176","세우글로벌","013000"
"72052","00261735","위노바","039790"
"72053","01010642","녹십자랩셀","144510"
"72129","00318316","대아티아이","045390"
"72148","01186404","디앤씨미디어","263720"
"72216","00799539","제노레이","122310"
"72235","00103662","광명전기","017040"
"72252","00442826","대봉엘에스","078140"
"72275","00124577","엠소닉","008120"
"72297","00135111","수산중공업","017550"
"72308","00407771","듀오백","073190"
"72331","00152385","에이프로젠 KIC","007460"
"72377","00112721","대창스틸","140520"
"72380","00555740","툴코리아","110660"
"72384","00379229","에스에이티","060540"
"72385","00264671","세중","039310"
"72386","00522007","크리스에프앤씨","110790"
"72390","01047169","지란지교시큐리티","208350"
"72393","00140955","한솔케미칼","014680"
"72428","00228536","에버다임","041440"
"72441","00610083","비아트론","141000"
"72462","00380429","CMG제약","058820"
"72463","00579999","고영","098460"
"72482","00578130","아퓨어스","149300"
"72508","00302582","캐스텍코리아","071850"
"72559","00876643","엔피디","198080"
"72561","00148461","제일연마","001560"
"72574","00138224","쌍용양회공업","003410"
"72581","00132488","신세계톰보이","012580"
"72611","00230911","HRS","036640"
"72615","00347442","모보","051810"
"72651","00258102","지엔코","065060"
"72686","00117726","동양피스톤","092780"
"72689","01188749","지앤이헬스케어","299480"
"72749","00324104","디케이씨","047440"
"72816","00249034","드림라인","035430"
"72820","00331016","에프앤가이드","064850"
"72836","00124106","부산은행","005280"
"72857","00181712","SK","034730"
"72883","00683007","한솔시큐어","070300"
"72920","00526872","이수앱지스","086890"
"72933","00645089","NHN벅스","104200"
"72946","00611736","엑시콘","092870"
"72965","00455981","에스엔유","080000"
"72976","00202060","구영테크","053270"
"72987","01353848","이노벡스","279060"
"72994","00137058","신일제약","012790"
"73001","00153126","크라운해태홀딩스","005740"
"73018","00111999","대원제약","003220"
"73048","00913689","세경하이테크","148150"
"73059","00361169","한국전자인증","041460"
"73076","00136086","무림페이퍼","009200"
"73077","00188715","현진소재","053660"
"73078","00220561","광주신세계","037710"
"73079","00245694","남화산업","111710"
"73081","01060744","한솔제지","213500"
"73082","01316236","효성화학","298000"
"73083","00945208","THE MIDONG","161570"
"73084","01021949","덱스터","206560"
"73105","00120216","KB손해보험","002550"
"73116","00136378","신세계","004170"
"73124","00109806","대림씨엔에스","004440"
"73146","01036367","프로스테믹스","203690"
"73183","00410678","다린","204690"
"73212","00126201","삼성공조","006660"
"73220","00260356","산은캐피탈","008270"
"73239","00155735","피제이전자","006140"
"73318","00210740","대화제약","067080"
"73322","01318933","지니틱스","303030"
"73323","01428249","케이프이에스제4호","347140"
"73338","00583026","율호","072770"
"73375","00119672","두올","016740"
"73384","00137809","신화실업","001770"
"73489","00664181","인텔리안테크","189300"
"73542","00336817","메디포럼제약","047920"
"73621","00980043","비플라이소프트","148780"
"73654","01109539","와이아이케이","232140"
"73668","00206084","세아메탈","033020"
"73671","00123781","부국철강","026940"
"73701","00122205","바른손","018700"
"73702","00151447","천지산업","001490"
"73766","00367455","현우산업","092300"
"73791","01075126","이에스브이","223310"
"73792","00141875","사조오양","006090"
"73808","00164609","현대미포조선","010620"
"73876","01148909","휴럼","284420"
"73885","00170026","시공테크","020710"
"73899","00555874","제주항공","089590"
"73902","00983271","엔에이치엔","181710"
"73910","00874937","탑선","180060"
"73950","00556615","모바일어플라이언스","087260"
"73960","00363246","우원개발","046940"
"73976","00362238","휴비스","079980"
"73995","00146269","일신방직","003200"
"73998","00258689","JYP Ent.","035900"
"74014","00495554","연이정보통신","090740"
"74059","00113614","대현","016090"
"74150","00117072","동양건설산업","005900"
"74151","01168383","일동제약","249420"
"74161","00105606","금호에이치티","214330"
"74170","00158565","한국알콜","017890"
"74255","00108135","녹십자홀딩스","005250"
"74264","01412822","두산솔루스","336370"
"74326","00299464","초록뱀","047820"
"74347","01263022","BGF리테일","282330"
"74362","00116426","코센","009730"
"74363","00141477","영흥","012160"
"74365","00277736","한일네트웍스","046110"
"74366","00364795","레드로버","060300"
"74367","00441128","아리온","058220"
"74368","00493431","자안","221610"
"74369","00550994","아이센스","099190"
"74370","01153293","제이엘케이","322510"
"74371","01259311","푸드나무","290720"
"74378","01030132","경남은행","192520"
"74394","00198697","일진디스플","020760"
"74405","00133238","성지건설","005980"
"74432","00442570","제우스","079370"
"74448","00111810","대웅","003090"
"74449","00427483","대웅제약","069620"
"74462","00398701","엘앤에프","066970"
"74466","01053540","퓨쳐켐","220100"
"74481","00219097","BGF","027410"
"74494","01128622","줌인터넷","239340"
"74508","00843900","육일씨엔에쓰","191410"
"74509","00162586","한올바이오파마","009420"
"74510","00223762","지니뮤직","043610"
"74516","00386937","국민은행","060000"
"74522","00107987","남해화학","025860"
"74523","00812362","포티스","141020"
"74554","00255433","라온시큐어","042510"
"74582","00125530","SPC삼립","005610"
"74602","00104810","대명소노시즌","007720"
"74603","00392691","젬백스링크","064800"
"74604","00661847","화인베스틸","133820"
"74656","00105156","극동유화","014530"
"74659","00268002","세종텔레콤","036630"
"74660","00307028","경남제약","053950"
"74661","00113359","교보증권","030610"
"74662","00530185","이엔에프테크놀로지","102710"
"74663","00115065","동남합성","023450"
"74664","00665676","아시아경제","127710"
"74665","00118266","DRB동일","004840"
"74666","00119007","무림P&P","009580"
"74667","00970453","파마리서치프로덕트","214450"
"74668","00122481","백광소재","014580"
"74669","00123967","부산도시가스","015350"
"74670","00135795","신도리코","029530"
"74671","00137368","신풍제지","002870"
"74672","00156691","한국공항","005430"
"74673","00163512","한진","002320"
"74674","00165413","롯데케미칼","011170"
"74675","00302926","현대로템","064350"
"74676","00305668","새론오토모티브","075180"
"74677","00595243","엔스퍼트","098400"
"74705","01013694","인카금융서비스","211050"
"74729","00243067","부방","014470"
"74768","01182408","소프트캠프","258790"
"74781","00138729","아세아제지","002310"
"74802","00222213","포트로닉스천안","039870"
"74829","00371485","켐트로닉스","089010"
"74835","00426086","휴켐스","069260"
"74836","00428251","현대백화점","069960"
"74837","00679314","동성코퍼레이션","102260"
"74838","00872984","이마트","139480"
"74839","01205851","현대일렉트릭","267260"
"74840","01310269","HDC현대산업개발","294870"
"74841","00563147","에스에이티이엔지","158300"
"74842","01066058","파마리서치바이오","217950"
"74843","01118643","로보쓰리","238500"
"74853","00155276","포스코케미칼","003670"
"74856","00793155","핸디소프트","220180"
"74857","01414936","SK6호스팩","340350"
"74882","00683469","일진전기","103590"
"74887","00411048","에스앤에스텍","101490"
"74903","00346610","유앤아이","056090"
"74925","01141942","액트로","290740"
"74945","00526447","동북아12호선박투자","083370"
"74946","00526465","동북아13호선박투자","083380"
"74947","00205687","글로스퍼랩스","032860"
"74948","00480783","상신이디피","091580"
"74949","00624749","에스피시스템스","317830"
"74955","01234507","매일유업","267980"
"74980","00248974","하나제약","293480"
"74987","00145473","이글벳","044960"
"74995","00138695","뉴아세아조인트","013340"
"75011","00110884","엠젠플러스","032790"
"75012","00477257","코렌","078650"
"75013","00102760","두산건설","011160"
"75014","00117258","한화갤러리아타임월드","027390"
"75038","01183407","이십일스토어","270020"
"75039","01062867","디알텍","214680"
"75045","00130383","서부T&D","006730"
"75048","00139205","안국약품","001540"
"75072","00163761","한창제지","009460"
"75075","01251577","휴네시온","290270"
"75082","01041828","JTC","950170"
"75095","00104102","우리종금","010050"
"75096","00400121","유아이디","069330"
"75097","00104768","가온전선","000500"
"75098","00862853","플레이디","237820"
"75100","00986898","팜스빌","318010"
"75105","01336373","메드팩토","235980"
"75107","00366137","KG ETS","151860"
"75110","00102432","계룡건설산업","013580"
"75118","00102618","계양전기","012200"
"75119","00102353","경창산업","024910"
"75120","00103006","고려제강","002240"
"75121","00120289","제이에스티나","026040"
"75122","00109189","대덕전자","008060"
"75123","00130763","서울반도체","046890"
"75124","00109286","대동공업","000490"
"75130","00120906","에스아이리소스","065420"
"75147","00198192","한국팩키지","037230"
"75165","00255044","현대통신","039010"
"75175","00105873","LG디스플레이","034220"
"75176","00109310","대동기어","008830"
"75177","00110893","대신증권","003540"
"75178","00144650","유신","054930"
"75179","00113243","대한제분","001130"
"75180","00577016","수산아이앤티","050960"
"75181","00114552","도화엔지니어링","002150"
"75182","01042429","액션스퀘어","205500"
"75183","00136624","신영와코루","005800"
"75207","00118965","티에이치엔","019180"
"75208","00186559","콤텍시스템","031820"
"75209","00203209","에쎈테크","043340"
"75210","00269940","하나투어","039130"
"75211","00231691","판타지오","032800"
"75212","00401731","LG전자","066570"
"75213","00263654","오스코텍","039200"
"75214","00759513","LG하우시스","108670"
"75215","00323868","웹케시","053580"
"75216","01059605","디와이파워","210540"
"75217","00347877","이에스에이","052190"
"75218","00365590","에이치엘비생명과학","067630"
"75219","00442048","아바텍","149950"
"75220","00447760","미래컴퍼니","049950"
"75221","00814786","스카이이앤엠","131100"
"75222","00985686","큐브엔터","182360"
"75223","01015726","미래테크놀로지","213090"
"75224","01228515","지엔원에너지","270520"
"75250","00105280","현대그린푸드","005440"
"75251","00108490","엔피케이","048830"
"75252","00106395","금호전기","001210"
"75253","00127699","에코마이스터","064510"
"75254","00113410","CJ대한통운","000120"
"75255","00201788","제낙스","065620"
"75256","00122737","팬오션","028670"
"75257","00232821","라이브파이낸셜","036170"
"75258","00124504","포스코인터내셔널","047050"
"75259","00269889","누리텔레콤","040160"
"75260","00126955","삼양식품","003230"
"75261","00297989","오르비텍","046120"
"75262","00143262","우진아이엔에스","010400"
"75263","00361266","네스엠","056000"
"75264","00144252","유니온","000910"
"75265","00370200","와이오엠","066430"
"75266","00146232","일성건설","013360"
"75267","00373571","룽투코리아","060240"
"75268","00147860","지코","010580"
"75269","00131018","서울제약","018680"
"75270","00111847","대원강업","000430"
"75271","00136226","신성델타테크","065350"
"75272","00116949","디티알오토모티브","007340"
"75273","00136448","신신제약","002800"
"75274","00117601","유안타증권","003470"
"75275","00145738","이화전기","024810"
"75276","00118345","디아이동일","001530"
"75277","00190756","와이엔텍","067900"
"75278","00120562","롯데지주","004990"
"75279","00191287","대동금속","020400"
"75280","00122694","범양건영","002410"
"75281","00219361","해성산업","034810"
"75282","00122825","인스코비","006490"
"75283","00259545","엠에스오토텍","123040"
"75284","00124780","사조씨푸드","014710"
"75285","00260958","KTH","036030"
"75286","00124799","사조산업","007160"
"75287","00261373","마크로젠","038290"
"75312","00185046","SM C&C","048550"
"75328","00149354","종근당홀딩스","001630"
"75329","00164973","현대해상","001450"
"75330","00219574","코스맥스비티아이","044820"
"75331","00367844","자이에스앤디","317400"
"75332","00652159","코오롱머티리얼","144620"
"75333","01009789","코스맥스","192820"
"75334","01042775","만도","204320"
"75335","01137897","SGA임베디드","224880"
"75358","01070149","올리패스","244460"
"75361","00269852","인프라웨어","041020"
"75374","00176914","다우기술","023590"
"75400","00377018","기가레인","049080"
"75401","00148540","CJ","001040"
"75402","00384717","넥스트BT","065170"
"75403","00155258","포스코강판","058430"
"75404","00476036","에프엔에스테크","083500"
"75405","00190321","케이티","030200"
"75406","00532059","KPX생명과학","114450"
"75407","00300548","현대리바트","079430"
"75408","00536329","디지탈옵틱","106520"
"75409","00365387","AJ네트웍스","095570"
"75410","00542074","나노캠텍","091970"
"75411","00450010","센트랄모텍","308170"
"75412","00542898","하이소닉","106080"
"75413","00728638","한세실업","105630"
"75414","00641171","모바일리더","100030"
"75415","00547510","툴젠","199800"
"75416","00818472","에스엔텍비엠","160600"
"75417","01037214","케이피에스","256940"
"75418","01067808","넵튠","217270"
"75421","00129350","삼화콘덴서공업","001820"
"75422","00298270","안랩","053800"
"75423","00129554","갤럭시아에스엠","011420"
"75424","00300405","오리엔트정공","065500"
"75425","00136271","신성이엔지","011930"
"75426","00369107","우리바이오","082850"
"75427","00149026","CS홀딩스","000590"
"75428","00370006","iMBC","052220"
"75429","00153339","태경산업","015890"
"75430","00422284","메가스터디","072870"
"75431","00159254","한국전자홀딩스","006200"
"75432","00480756","이트론","096040"
"75433","00167208","흥아해운","003280"
"75434","00541437","코렌텍","104540"
"75435","00406046","STX중공업","071970"
"75436","00603348","케이아이엔엑스","093320"
"75437","00620868","아이티센","124500"
"75438","00480950","이아이디","093230"
"75439","00624518","솔루에타","154040"
"75440","00500254","GS","078930"
"75441","00759294","와이솔","122990"
