"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1124",2019-06-07,"082920","비츠로셀","-",11400,"715","15.94","5,596","2.04",0,0,1124,NA
"1125",2019-06-07,"084180","수성","관리종목",5820,"-","-","1,221","4.77",0,0,1125,NA
"1126",2019-06-07,"087260","모바일어플라이언스","-",6690,"136","49.19","2,090","3.2",0,0,1126,NA
"1127",2019-06-07,"089890","코세스","-",7760,"545","14.24","1,248","6.22",0,0,1127,NA
"1128",2019-06-07,"090710","휴림로봇","-",1080,"-","-","364","2.97",0,0,1128,NA
"1129",2019-06-07,"091580","상신이디피","-",10950,"701","15.62","4,533","2.42",70,0.64,1129,NA
"1130",2019-06-07,"091590","남화토건","-",8950,"50","179","10,942","0.82",70,0.78,1130,NA
"1131",2019-06-07,"092300","현우산업","-",3430,"443","7.74","4,983","0.69",100,2.92,1131,NA
"1132",2019-06-07,"095660","네오위즈","-",13650,"1,508","9.05","13,619","1",0,0,1132,NA
"1133",2019-06-07,"097780","에스맥","-",1045,"40","26.12","1,020","1.02",0,0,1133,NA
"1134",2019-06-07,"099220","SDN","-",1450,"52","27.88","1,604","0.9",0,0,1134,NA
"1135",2019-06-07,"101160","월덱스","-",7770,"1,064","7.3","4,308","1.8",50,0.64,1135,NA
"1136",2019-06-07,"101330","모베이스","-",6870,"887","7.75","9,374","0.73",100,1.46,1136,NA
"1137",2019-06-07,"102120","어보브반도체","-",7270,"497","14.63","4,517","1.61",90,1.24,1137,NA
"1138",2019-06-07,"106080","지투하이소닉","관리종목",798,"-","-","128","6.23",0,0,1138,NA
"1139",2019-06-07,"108860","셀바스AI","관리종목",3780,"-","-","1,711","2.21",0,0,1139,NA
"1140",2019-06-07,"109610","에스와이","-",5000,"60","83.33","4,478","1.12",0,0,1140,NA
"1141",2019-06-07,"109740","디에스케이","-",11350,"980","11.58","5,191","2.19",0,0,1141,NA
"1142",2019-06-07,"110790","크리스에프앤씨","-",23200,"3,160","7.34","17,486","1.33",280,1.21,1142,NA
"1143",2019-06-07,"110990","디아이티","-",8840,"455","19.43","8,619","1.03",120,1.36,1143,NA
"1144",2019-06-07,"111870","삼본전자","-",3220,"59","54.58","1,856","1.73",0,0,1144,NA
"1145",2019-06-07,"115500","케이씨에스","-",5100,"223","22.87","1,619","3.15",200,3.92,1145,NA
"1146",2019-06-07,"119850","지엔씨에너지","-",4340,"424","10.24","4,563","0.95",50,1.15,1146,NA
"1147",2019-06-07,"126640","화신정공","-",1110,"30","37","2,109","0.53",20,1.8,1147,NA
"1148",2019-06-07,"128660","피제이메탈","-",2525,"130","19.42","1,649","1.53",100,3.96,1148,NA
"1149",2019-06-07,"130580","나이스디앤비","-",8130,"604","13.46","2,935","2.77",150,1.85,1149,NA
"1150",2019-06-07,"131290","티에스이","-",8250,"1,231","6.7","13,442","0.61",200,2.42,1150,NA
"1151",2019-06-07,"131400","액트","-",3540,"148","23.92","2,013","1.76",30,0.85,1151,NA
"1152",2019-06-07,"138610","나이벡","-",7340,"-","-","1,446","5.08",0,0,1152,NA
"1153",2019-06-07,"142210","유니트론텍","-",7040,"632","11.14","3,735","1.88",80,1.14,1153,NA
"1154",2019-06-07,"158310","인터불스","-",2205,"-","-","2,311","0.95",0,0,1154,NA
"1155",2019-06-07,"181340","이즈미디어","-",8910,"513","17.37","5,408","1.65",50,0.56,1155,NA
"1156",2019-06-07,"191410","육일씨엔에쓰","-",3215,"25","128.6","3,762","0.85",0,0,1156,NA
"1157",2019-06-07,"192410","감마누","관리종목",408,"-","-","1,103","0.37",0,0,1157,NA
"1158",2019-06-07,"200470","하이셈","-",6600,"844","7.82","3,222","2.05",0,0,1158,NA
"1159",2019-06-07,"200670","휴메딕스","-",26850,"966","27.8","10,262","2.62",600,2.23,1159,NA
"1160",2019-06-07,"200710","에이디테크놀로지","-",13700,"932","14.7","5,280","2.59",100,0.73,1160,NA
"1161",2019-06-07,"200780","비씨월드제약","-",19500,"1,128","17.29","11,162","1.75",100,0.51,1161,NA
"1162",2019-06-07,"201490","미투온","-",8060,"345","23.36","2,219","3.63",0,0,1162,NA
"1163",2019-06-07,"204020","엠코르셋","-",6840,"572","11.96","7,378","0.93",180,2.63,1163,NA
"1164",2019-06-07,"204620","글로벌텍스프리","-",4365,"226","19.31","1,990","2.19",0,0,1164,NA
"1165",2019-06-07,"207760","미스터블루","-",3280,"113","29.03","1,309","2.51",20,0.61,1165,NA
"1166",2019-06-07,"208140","정다운","-",3255,"445","7.31","2,365","1.38",0,0,1166,NA
"1167",2019-06-07,"214180","민앤지","-",24600,"1,074","22.91","7,545","3.26",260,1.06,1167,NA
"1168",2019-06-07,"215090","한컴유니맥스","-",6520,"-","-","1,052","6.2",0,0,1168,NA
"1169",2019-06-07,"215480","토박스코리아","-",1260,"-","-","461","2.73",0,0,1169,NA
"1170",2019-06-07,"217600","켐온","-",1525,"14","108.93","533","2.86",0,0,1170,NA
"1171",2019-06-07,"217620","디딤","-",2670,"76","35.13","898","2.97",0,0,1171,NA
"1172",2019-06-07,"222080","씨아이에스","-",2370,"-","-","705","3.36",0,0,1172,NA
"1173",2019-06-07,"227610","아우딘퓨쳐스","-",10600,"925","11.46","5,360","1.98",0,0,1173,NA
"1174",2019-06-07,"230360","에코마케팅","-",42100,"952","44.22","5,353","7.86",390,0.93,1174,NA
"1175",2019-06-07,"232330","SK3호스팩","-",2105,"-","-","-","-",0,0,1175,NA
"1176",2019-06-07,"234300","에스트래픽","-",8140,"-","-","3,383","2.41",0,0,1176,NA
"1177",2019-06-07,"238490","힘스","-",21950,"-","-","9,293","2.36",0,0,1177,NA
"1178",2019-06-07,"246690","TS인베스트먼트","-",2280,"185","12.32","1,256","1.82",20,0.88,1178,NA
"1179",2019-06-07,"250000","보라티알","-",6540,"715","9.15","7,563","0.86",150,2.29,1179,NA
"1180",2019-06-07,"255220","SG","-",8460,"861","9.83","4,759","1.78",60,0.71,1180,NA
"1181",2019-06-07,"260660","알리코제약","-",10400,"132","78.79","6,413","1.62",0,0,1181,NA
"1182",2019-06-07,"260930","씨티케이코스메틱스","-",21400,"796","26.88","16,645","1.29",200,0.93,1182,NA
"1183",2019-06-07,"263770","유에스티","-",4325,"51","84.8","1,850","2.34",0,0,1183,NA
"1184",2019-06-07,"263800","데이타솔루션","-",3325,"-","-","1,642","2.02",0,0,1184,NA
"1185",2019-06-07,"267790","배럴","-",15100,"598","25.25","4,955","3.05",0,0,1185,NA
"1186",2019-06-07,"299900","위지윅스튜디오","-",20200,"772","26.17","5,014","4.03",0,0,1186,NA
"1187",2019-06-07,"072520","제넨바이오","-",3245,"-","-","528","6.15",0,0,1187,NA
"1188",2019-06-07,"085660","차바이오텍","-",16800,"476","35.29","6,231","2.7",0,0,1188,NA
"1189",2019-06-07,"126870","뉴로스","-",6150,"-","-","3,002","2.05",0,0,1189,NA
"1190",2019-06-07,"139050","데일리블록체인","-",1200,"-","-","987","1.22",0,0,1190,NA
"1191",2019-06-07,"262830","대신밸런스제4호스팩","-",2080,"-","-","-","-",0,0,1191,NA
"1192",2019-06-07,"004590","한국가구","-",4480,"493","9.09","6,625","0.68",115,2.57,1192,NA
"1193",2019-06-07,"036540","SFA반도체","-",3190,"90","35.44","1,890","1.69",0,0,1193,NA
"1194",2019-06-07,"065420","에스아이리소스","관리종목",639,"-","-","391","1.63",0,0,1194,NA
"1195",2019-06-07,"087730","네패스신소재","-",7360,"-","-","1,815","4.06",0,0,1195,NA
"1196",2019-06-07,"100030","모바일리더","-",35200,"1,503","23.42","9,989","3.52",0,0,1196,NA
"1197",2019-06-07,"123260","파인넥스","관리종목",701,"-","-","857","0.82",0,0,1197,NA
"1198",2019-06-07,"140860","파크시스템스","-",40000,"844","47.39","5,434","7.36",100,0.25,1198,NA
"1199",2019-06-07,"174880","장원테크","-",3470,"318","10.91","2,182","1.59",0,0,1199,NA
"1200",2019-06-07,"254120","IBKS제5호스팩","-",2295,"-","-","-","-",0,0,1200,NA
"1201",2019-06-07,"018620","우진비앤지","-",3795,"-","-","1,424","2.67",0,0,1201,NA
"1202",2019-06-07,"190510","나무가","-",45400,"1,301","34.9","10,506","4.32",0,0,1202,NA
"1203",2019-06-07,"241520","DSC인베스트먼트","-",3930,"302","13.01","1,717","2.29",0,0,1203,NA
"1204",2019-06-07,"020400","대동금속","-",12250,"360","34.03","13,838","0.89",60,0.49,1204,NA
"1205",2019-06-07,"208710","바이오로그디바이스","-",2130,"215","9.91","1,685","1.26",0,0,1205,NA
"1206",2019-06-07,"319400","엔에이치스팩14호","-",2060,"-","-","-","-",NA,NA,1206,NA
"1207",2019-06-07,"067990","도이치모터스","-",11450,"1,328","8.62","6,837","1.67",0,0,1207,NA
"1208",2019-06-07,"161580","필옵틱스","-",7770,"-","-","3,832","2.03",0,0,1208,NA
"1209",2019-06-07,"220630","해마로푸드서비스","-",2580,"181","14.25","767","3.36",30,1.16,1209,NA
"1210",2019-06-07,"054630","에이디칩스","-",2115,"-","-","1,031","2.05",0,0,1210,NA
"1211",2019-06-07,"222420","쎄노텍","-",2390,"-","-","921","2.6",0,0,1211,NA
"1212",2019-06-07,"263700","케어랩스","-",17150,"622","27.57","9,685","1.77",0,0,1212,NA
"1213",2019-06-07,"319660","피에스케이","-",16700,"-","-","-","-",NA,NA,1213,NA
"1214",2019-06-07,"043090","팜스웰바이오","-",3010,"-","-","673","4.47",0,0,1214,NA
"1215",2019-06-07,"048870","시너지이노베이션","-",1955,"-","-","937","2.09",0,0,1215,NA
"1216",2019-06-07,"083500","에프엔에스테크","-",5840,"471","12.4","6,047","0.97",0,0,1216,NA
"1217",2019-06-07,"130740","티피씨글로벌","-",2775,"282","9.84","6,267","0.44",0,0,1217,NA
"1218",2019-06-07,"208370","셀바스헬스케어","-",1940,"-","-","1,663","1.17",0,0,1218,NA
"1219",2019-06-07,"215380","우정바이오","-",2905,"-","-","844","3.44",0,0,1219,NA
"1220",2019-06-07,"317320","한화에스비아이스팩","-",4820,"-","-","-","-",NA,NA,1220,NA
"1221",2019-06-07,"054920","한컴시큐어","-",3170,"12","264.17","4,204","0.75",0,0,1221,NA
"1222",2019-06-07,"054940","엑사이엔씨","-",1465,"-","-","1,574","0.93",0,0,1222,NA
"1223",2019-06-07,"065690","파커스","-",3215,"345","9.32","6,678","0.48",300,9.33,1223,NA
"1224",2019-06-07,"290660","네오펙트","-",6070,"-","-","2,358","2.57",0,0,1224,NA
"1225",2019-06-07,"019010","베뉴지","-",2395,"58","41.29","5,222","0.46",30,1.25,1225,NA
"1226",2019-06-07,"069540","라이트론","관리종목",5420,"-","-","4,021","1.35",0,0,1226,NA
"1227",2019-06-07,"124500","아이티센","-",4950,"-","-","2,070","2.39",0,0,1227,NA
"1228",2019-06-07,"154040","솔루에타","-",4195,"-","-","5,204","0.81",0,0,1228,NA
"1229",2019-06-07,"227950","마이크로텍","-",1570,"-","-","721","2.18",0,0,1229,NA
"1230",2019-06-07,"035290","더블유에프엠","-",3470,"-","-","606","5.73",0,0,1230,NA
"1231",2019-06-07,"042040","케이피엠테크","-",1040,"411","2.53","1,432","0.73",0,0,1231,NA
"1232",2019-06-07,"078020","이베스트투자증권","-",5560,"960","5.79","9,973","0.56",485,8.72,1232,NA
"1233",2019-06-07,"097520","엠씨넥스","-",26250,"2,161","12.15","7,530","3.49",300,1.14,1233,NA
"1234",2019-06-07,"123840","한일진공","-",1210,"-","-","2,371","0.51",0,0,1234,NA
"1235",2019-06-07,"131760","파인텍","-",1260,"-","-","1,527","0.83",0,0,1235,NA
"1236",2019-06-07,"195990","유지인트","-",557,"-","-","1,085","0.51",0,0,1236,NA
"1237",2019-06-07,"205100","엑셈","-",3220,"184","17.5","1,791","1.8",0,0,1237,NA
"1238",2019-06-07,"214870","뉴지랩","-",7900,"-","-","2,184","3.62",0,0,1238,NA
"1239",2019-06-07,"220180","핸디소프트","-",4370,"-","-","3,301","1.32",0,0,1239,NA
"1240",2019-06-07,"230240","에치에프알","-",24250,"-","-","6,730","3.6",0,0,1240,NA
"1241",2019-06-07,"009620","삼보산업","-",1785,"-","-","945","1.89",0,0,1241,NA
"1242",2019-06-07,"019660","글로본","-",2740,"62","44.19","1,000","2.74",0,0,1242,NA
"1243",2019-06-07,"032580","피델릭스","-",1665,"169","9.85","1,375","1.21",0,0,1243,NA
"1244",2019-06-07,"043220","에이치엘비파워","관리종목",983,"-","-","288","3.41",0,0,1244,NA
"1245",2019-06-07,"049470","SGA","-",1000,"-","-","841","1.19",0,0,1245,NA
"1246",2019-06-07,"054180","중앙오션","-",2845,"-","-","809","3.52",0,0,1246,NA
"1247",2019-06-07,"196170","알테오젠","-",43100,"-","-","4,851","8.88",0,0,1247,NA
"1248",2019-06-07,"224060","코디엠","-",705,"-","-","398","1.77",0,0,1248,NA
"1249",2019-06-07,"024060","흥구석유","-",5940,"163","36.44","4,696","1.26",120,2.02,1249,NA
"1250",2019-06-07,"067310","하나마이크론","-",4400,"63","69.84","5,893","0.75",60,1.36,1250,NA
"1251",2019-06-07,"079970","투비소프트","-",3940,"-","-","2,419","1.63",0,0,1251,NA
"1252",2019-06-07,"100090","삼강엠앤티","-",4680,"-","-","5,645","0.83",0,0,1252,NA
"1253",2019-06-07,"206650","유바이오로직스","-",7790,"151","51.59","940","8.29",0,0,1253,NA
"1254",2019-06-07,"216050","인크로스","-",24600,"1,096","22.45","7,856","3.13",0,0,1254,NA
"1255",2019-06-07,"023890","한국아트라스비엑스","-",67400,"13,137","5.13","34,300","1.97",400,0.59,1255,NA
"1256",2019-06-07,"038880","아이에이","-",701,"-","-","186","3.77",0,0,1256,NA
"1257",2019-06-07,"215000","골프존","-",70500,"3,255","21.66","31,061","2.27",1850,2.62,1257,NA
"1258",2019-06-07,"060150","인선이엔티","-",8620,"421","20.48","4,983","1.73",0,0,1258,NA
"1259",2019-06-07,"008830","대동기어","-",3330,"23","144.78","6,559","0.51",25,0.75,1259,NA
"1260",2019-06-07,"028040","미래SCI","-",1970,"-","-","760","2.59",0,0,1260,NA
"1261",2019-06-07,"030270","에스마크","관리종목",998,"-","-","3,597","0.28",0,0,1261,NA
"1262",2019-06-07,"053590","한국테크놀로지","-",1425,"-","-","319","4.47",0,0,1262,NA
"1263",2019-06-07,"060900","퍼시픽바이오","-",825,"-","-","155","5.32",0,0,1263,NA
"1264",2019-06-07,"064090","에프앤리퍼블릭","-",1335,"67","19.93","1,036","1.29",0,0,1264,NA
"1265",2019-06-07,"065500","오리엔트정공","-",510,"-","-","463","1.1",0,0,1265,NA
"1266",2019-06-07,"082660","삼우엠스","-",633,"-","-","323","1.96",0,0,1266,NA
"1267",2019-06-07,"093640","다믈멀티미디어","-",3730,"-","-","1,067","3.5",0,0,1267,NA
"1268",2019-06-07,"130500","GH신소재","-",3505,"41","85.49","3,619","0.97",0,0,1268,NA
"1269",2019-06-07,"136510","쎄미시스코","-",9380,"183","51.26","5,700","1.65",20,0.21,1269,NA
"1270",2019-06-07,"009730","코센","-",2010,"-","-","531","3.79",0,0,1270,NA
"1271",2019-06-07,"049180","셀루메드","-",8190,"-","-","1,292","6.34",0,0,1271,NA
"1272",2019-06-07,"050120","라이브플렉스","-",861,"-","-","821","1.05",0,0,1272,NA
"1273",2019-06-07,"064550","바이오니아","-",9800,"-","-","1,764","5.56",0,0,1273,NA
"1274",2019-06-07,"023790","동일철강","-",5040,"-","-","6,977","0.72",0,0,1274,NA
"1275",2019-06-07,"048410","현대바이오","-",17100,"78","219.23","1,201","14.24",0,0,1275,NA
"1276",2019-06-07,"058530","슈펙스비앤피","-",831,"-","-","920","0.9",0,0,1276,NA
"1277",2019-06-07,"073640","삼원테크","-",1820,"-","-","467","3.9",0,0,1277,NA
"1278",2019-06-07,"117670","알파홀딩스","-",8890,"-","-","3,650","2.44",0,0,1278,NA
"1279",2019-06-07,"253840","수젠텍","-",8750,"-","-","1,318","6.64",0,0,1279,NA
"1280",2019-06-07,"031310","아이즈비전","-",5890,"732","8.05","5,734","1.03",100,1.7,1280,NA
"1281",2019-06-07,"036120","SCI평가정보","-",2595,"44","58.98","473","5.49",0,0,1281,NA
"1282",2019-06-07,"037070","파세코","-",11300,"340","33.24","4,998","2.26",200,1.77,1282,NA
"1283",2019-06-07,"073570","WI","-",7950,"-","-","2,435","3.26",0,0,1283,NA
"1284",2019-06-07,"137400","피엔티","-",5240,"114","45.96","4,370","1.2",0,0,1284,NA
"1285",2019-06-07,"024880","케이피에프","-",5080,"646","7.86","9,434","0.54",160,3.15,1285,NA
"1286",2019-06-07,"032820","우리기술","-",1170,"-","-","388","3.02",0,0,1286,NA
"1287",2019-06-07,"056700","신화인터텍","-",4565,"-","-","2,989","1.53",0,0,1287,NA
"1288",2019-06-07,"086250","화신테크","-",6480,"-","-","2,194","2.95",0,0,1288,NA
"1289",2019-06-07,"089010","켐트로닉스","-",10100,"88","114.77","5,700","1.77",0,0,1289,NA
"1290",2019-06-07,"160600","에스엔텍","-",5120,"452","11.33","3,114","1.64",0,0,1290,NA
"1291",2019-06-07,"208640","썸에이지","-",929,"-","-","113","8.22",0,0,1291,NA
"1292",2019-06-07,"217270","넵튠","-",9790,"-","-","3,390","2.89",0,0,1292,NA
"1293",2019-06-07,"307930","컴퍼니케이","-",12600,"442","28.51","2,021","6.23",0,0,1293,NA
"1294",2019-06-07,"086040","바이오톡스텍","-",7070,"250","28.28","2,146","3.29",0,0,1294,NA
"1295",2019-06-07,"256840","엔에이치스팩11호","-",2170,"-","-","-","-",0,0,1295,NA
"1296",2019-06-07,"321260","유진스팩4호","-",3740,"-","-","-","-",NA,NA,1296,NA
"1297",2019-06-07,"322780","DB금융스팩7호","-",2400,"-","-","-","-",NA,NA,1297,NA
"1298",2019-06-07,"033130","디지틀조선","-",3015,"139","21.69","1,974","1.53",40,1.33,1298,NA
"1299",2019-06-07,"038530","골드퍼시픽","-",2640,"-","-","1,182","2.23",0,0,1299,NA
"1300",2019-06-07,"051980","센트럴바이오","-",1985,"-","-","571","3.48",0,0,1300,NA
"1301",2019-06-07,"066110","한프","-",1895,"-","-","690","2.75",0,0,1301,NA
"1302",2019-06-07,"099320","쎄트렉아이","-",22200,"647","34.31","7,986","2.78",210,0.95,1302,NA
"1303",2019-06-07,"241770","메카로","-",14000,"2,888","4.85","13,829","1.01",575,4.11,1303,NA
"1304",2019-06-07,"250930","케이비제10호스팩","-",2865,"-","-","-","-",0,0,1304,NA
"1305",2019-06-07,"078130","국일제지","-",3515,"-","-","479","7.34",0,0,1305,NA
"1306",2019-06-07,"080440","에스제이케이","관리종목",2050,"-","-","1,709","1.2",0,0,1306,NA
"1307",2019-06-07,"082850","우리바이오","-",1205,"-","-","2,120","0.57",0,0,1307,NA
"1308",2019-06-07,"092460","한라IMS","-",7660,"226","33.89","6,677","1.15",100,1.31,1308,NA
"1309",2019-06-07,"149980","하이로닉","-",6270,"-","-","2,679","2.34",3,0.05,1309,NA
"1310",2019-06-07,"176440","에이치엔티","-",14200,"18","788.89","3,616","3.93",0,0,1310,NA
"1311",2019-06-07,"251630","브이원텍","-",10850,"1,031","10.52","5,120","2.12",200,1.84,1311,NA
"1312",2019-06-07,"285490","노바텍","-",26000,"1,748","14.87","6,730","3.86",0,0,1312,NA
"1313",2019-06-07,"044480","바이오제네틱스","-",6980,"-","-","2,653","2.63",0,0,1313,NA
"1314",2019-06-07,"061040","알에프텍","-",6540,"353","18.53","6,378","1.03",0,0,1314,NA
"1315",2019-06-07,"080220","제주반도체","-",3840,"383","10.03","2,630","1.46",0,0,1315,NA
"1316",2019-06-07,"094190","이엘케이","관리종목",787,"-","-","252","3.12",0,0,1316,NA
"1317",2019-06-07,"096640","멜파스","-",2065,"-","-","1,817","1.14",0,0,1317,NA
"1318",2019-06-07,"131370","알서포트","-",4430,"96","46.15","1,012","4.38",10,0.23,1318,NA
"1319",2019-06-07,"170790","파이오링크","-",6480,"57","113.68","4,879","1.33",0,0,1319,NA
"1320",2019-06-07,"223310","이에스브이","관리종목",282,"-","-","266","1.06",0,0,1320,NA
"1321",2019-06-07,"290740","액트로","-",10850,"1,656","6.55","6,361","1.71",400,3.69,1321,NA
"1322",2019-06-07,"305090","마이크로디지탈","-",35700,"-","-","3,050","11.7",0,0,1322,NA
"1323",2019-06-07,"014580","백광소재","-",5400,"142","38.03","4,734","1.14",100,1.85,1323,NA
"1324",2019-06-07,"007630","폴루스바이오팜","관리종목",2210,"-","-","1,179","1.87",0,0,1324,NA
"1325",2019-06-07,"011330","유니켐","-",2405,"196","12.27","971","2.48",0,0,1325,NA
"1326",2019-06-07,"033250","체시스","-",2845,"-","-","1,186","2.4",0,0,1326,NA
"1327",2019-06-07,"000910","유니온","-",5900,"-","-","7,203","0.82",100,1.69,1327,NA
"1328",2019-06-07,"011930","신성이엔지","-",1175,"76","15.46","660","1.78",0,0,1328,NA
"1329",2019-06-07,"035720","카카오","-",120000,"623","192.62","61,602","1.95",127,0.11,1329,NA
"1330",2019-06-07,"016380","동부제철","관리종목",7680,"-","-","2,210","3.48",0,0,1330,NA
"1331",2019-06-07,"093230","이아이디","-",230,"-","-","303","0.76",0,0,1331,NA
"1332",2019-06-07,"009810","엔케이물산","-",1010,"-","-","525","1.92",0,0,1332,NA
"1333",2019-06-07,"000020","동화약품","-",9220,"365","25.26","10,636","0.87",120,1.3,1333,NA
"1334",2019-06-07,"000060","메리츠화재","-",21000,"2,122","9.9","20,025","1.05",820,3.9,1334,NA
"1335",2019-06-07,"000370","한화손해보험","-",4150,"648","6.4","12,126","0.34",130,3.13,1335,NA
"1336",2019-06-07,"001270","부국증권","-",20500,"3,194","6.42","34,534","0.59",1200,5.85,1336,NA
"1337",2019-06-07,"001500","현대차증권","-",10100,"1,724","5.86","30,232","0.33",450,4.46,1337,NA
"1338",2019-06-07,"001820","삼화콘덴서","-",54200,"6,023","9","12,163","4.46",300,0.55,1338,NA
"1339",2019-06-07,"002360","SH에너지화학","-",1205,"21","57.38","932","1.29",23,1.91,1339,NA
"1340",2019-06-07,"002460","화성산업","-",13450,"4,065","3.31","30,102","0.45",930,6.91,1340,NA
"1341",2019-06-07,"003090","대웅","-",18100,"692","26.16","9,797","1.85",100,0.55,1341,NA
"1342",2019-06-07,"003470","유안타증권","-",3145,"509","6.18","5,598","0.56",0,0,1342,NA
"1343",2019-06-07,"003540","대신증권","-",13700,"1,961","6.99","22,693","0.6",620,4.53,1343,NA
"1344",2019-06-07,"003690","코리안리","-",8510,"810","10.51","18,590","0.46",275,3.23,1344,NA
"1345",2019-06-07,"004430","송원산업","-",21850,"1,587","13.77","17,163","1.27",160,0.73,1345,NA
"1346",2019-06-07,"005500","삼진제약","-",31900,"2,075","15.37","14,771","2.16",800,2.51,1346,NA
"1347",2019-06-07,"005690","파미셀","-",8920,"-","-","792","11.26",0,0,1347,NA
"1348",2019-06-07,"005880","대한해운","-",24000,"3,488","6.88","31,606","0.76",0,0,1348,NA
"1349",2019-06-07,"006040","동원산업","-",246500,"20,549","12","289,909","0.85",3000,1.22,1349,NA
"1350",2019-06-07,"007690","국도화학","-",46600,"8,056","5.78","84,082","0.55",1500,3.22,1350,NA
"1351",2019-06-07,"007700","F&F","-",77700,"7,089","10.96","25,593","3.04",650,0.84,1351,NA
"1352",2019-06-07,"008730","율촌화학","-",13450,"593","22.68","13,549","0.99",500,3.72,1352,NA
"1353",2019-06-07,"009410","태영건설","-",14150,"2,770","5.11","12,847","1.1",125,0.88,1353,NA
"1354",2019-06-07,"009450","경동나비엔","-",44500,"1,961","22.69","21,969","2.03",250,0.56,1354,NA
"1355",2019-06-07,"009970","영원무역홀딩스","-",61600,"7,432","8.29","83,983","0.73",800,1.3,1355,NA
"1356",2019-06-07,"011760","현대상사","-",21900,"-","-","23,039","0.95",600,2.74,1356,NA
"1357",2019-06-07,"012510","더존비즈온","-",66200,"1,441","45.94","6,046","10.95",450,0.68,1357,NA
"1358",2019-06-07,"024720","한국콜마홀딩스","-",30250,"3,608","8.38","19,558","1.55",195,0.64,1358,NA
"1359",2019-06-07,"029460","케이씨","-",13900,"15,646","0.89","26,927","0.52",220,1.58,1359,NA
"1360",2019-06-07,"029530","신도리코","-",46850,"3,563","13.15","86,464","0.54",1600,3.42,1360,NA
"1361",2019-06-07,"031430","신세계인터내셔날","-",247500,"8,052","30.74","76,024","3.26",850,0.34,1361,NA
"1362",2019-06-07,"031440","신세계푸드","-",90600,"2,198","41.22","81,835","1.11",750,0.83,1362,NA
"1363",2019-06-07,"033240","자화전자","-",12400,"-","-","15,473","0.8",200,1.61,1363,NA
"1364",2019-06-07,"034310","NICE","-",21450,"1,604","13.37","17,008","1.26",180,0.84,1364,NA
"1365",2019-06-07,"034830","한국토지신탁","-",2395,"682","3.51","3,252","0.74",110,4.59,1365,NA
"1366",2019-06-07,"037560","CJ헬로","-",7200,"512","14.06","13,677","0.53",75,1.04,1366,NA
"1367",2019-06-07,"039490","키움증권","-",81500,"7,230","11.27","80,397","1.01",1500,1.84,1367,NA
"1368",2019-06-07,"042700","한미반도체","-",7280,"966","7.54","3,767","1.93",250,3.43,1368,NA
"1369",2019-06-07,"071320","지역난방공사","-",54200,"-","-","134,743","0.4",0,0,1369,NA
"1370",2019-06-07,"078000","텔코웨어","-",17100,"1,127","15.17","11,412","1.5",650,3.8,1370,NA
"1371",2019-06-07,"079980","휴비스","-",7230,"561","12.89","11,745","0.62",300,4.15,1371,NA
"1372",2019-06-07,"081660","휠라코리아","-",78500,"2,349","33.42","16,226","4.84",50,0.06,1372,NA
"1373",2019-06-07,"082640","동양생명","-",3910,"351","11.14","14,073","0.28",100,2.56,1373,NA
"1374",2019-06-07,"085620","미래에셋생명","-",4655,"760","6.12","10,422","0.45",170,3.65,1374,NA
"1375",2019-06-07,"089590","제주항공","-",36800,"2,696","13.65","14,509","2.54",650,1.77,1375,NA
"1376",2019-06-07,"090350","노루페인트","-",7770,"623","12.47","15,042","0.52",250,3.22,1376,NA
"1377",2019-06-07,"100250","진양홀딩스","-",2545,"20","127.25","5,365","0.47",150,5.89,1377,NA
"1378",2019-06-07,"102260","동성코퍼레이션","-",5790,"-","-","6,223","0.93",200,3.45,1378,NA
"1379",2019-06-07,"122900","아이마켓코리아","-",10200,"357","28.57","10,560","0.97",450,4.41,1379,NA
"1380",2019-06-07,"130660","한전산업","-",3465,"371","9.34","2,312","1.5",169,4.88,1380,NA
"1381",2019-06-07,"138040","메리츠금융지주","-",14400,"2,169","6.64","17,639","0.82",470,3.26,1381,NA
"1382",2019-06-07,"145720","덴티움","-",71400,"3,972","17.98","17,535","4.07",150,0.21,1382,NA
"1383",2019-06-07,"175330","JB금융지주","-",5740,"1,391","4.13","15,898","0.36",180,3.14,1383,NA
"1384",2019-06-07,"192080","더블유게임즈","-",66100,"5,279","12.52","28,402","2.33",350,0.53,1384,NA
"1385",2019-06-07,"241590","화승엔터프라이즈","-",15450,"284","54.4","4,621","3.34",35,0.23,1385,NA
"1386",2019-06-07,"267260","현대일렉트릭","-",18200,"-","-","41,804","0.44",0,0,1386,NA
"1387",2019-06-07,"267270","현대건설기계","-",40850,"4,585","8.91","62,737","0.65",850,2.08,1387,NA
"1388",2019-06-07,"271980","제일약품","-",36050,"142","253.87","12,576","2.87",60,0.17,1388,NA
"1389",2019-06-07,"272450","진에어","-",20500,"1,482","13.83","8,873","2.31",300,1.46,1389,NA
"1390",2019-06-07,"280360","롯데제과","-",159500,"2,192","72.76","183,085","0.87",1300,0.82,1390,NA
"1391",2019-06-07,"298000","효성화학","-",150000,"6,412","23.39","115,120","1.3",1000,0.67,1391,NA
"1392",2019-06-07,"298020","효성티앤씨","-",140500,"4,919","28.56","93,276","1.51",1000,0.71,1392,NA
