"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1888","138070","신진에스엠",7850,100,1.29,"KOSDAQ","금속",70431636550,NA,NA,7654,1.03,70,0.89
"1889","318000","한국바이오젠",8600,230,2.75,"KOSDAQ","화학",70320695000,387,22.22,3451,2.49,75,0.87
"1890","226400","오스테오닉",4190,5,0.12,"KOSDAQ","의료·정밀기기",70279096260,NA,NA,1860,2.25,0,0
"1891","007120","미래아이앤지",542,-4,-0.73,"KOSPI","서비스업",70180408216,153,3.54,691,0.78,0,0
"1892","258830","세종메디칼",10350,150,1.47,"KOSDAQ","의료·정밀기기",70149619350,72,143.75,6626,1.56,100,0.97
"1893","215090","이디티",1030,5,0.49,"KOSDAQ","의료·정밀기기",70120678870,NA,NA,781,1.32,0,0
"1894","090370","메타랩스",1090,35,3.32,"KOSPI","섬유의복",69921458430,NA,NA,832,1.31,0,0
"1895","046110","한일네트웍스",5840,130,2.28,"KOSDAQ","컴퓨터서비스",69812685680,636,9.18,6408,0.91,240,4.11
"1896","187220","디티앤씨",6210,130,2.14,"KOSDAQ","기타서비스",69811689780,NA,NA,7124,0.87,0,0
"1897","084670","동양고속",23900,0,0,"KOSPI","운수창고업",69204099100,NA,NA,36836,0.65,500,2.09
"1898","059210","메타바이오메드",2900,45,1.58,"KOSDAQ","제약",69200817900,NA,NA,2011,1.44,10,0.34
"1899","095910","에스에너지",4650,25,0.54,"KOSDAQ","IT부품",69133605300,NA,NA,6477,0.72,50,1.08
"1900","195500","마니커에프앤지",6420,0,0,"KOSDAQ","음식료·담배",69130560000,276,23.26,3410,1.88,0,0
"1901","217190","제너셈",7870,270,3.55,"KOSDAQ","반도체",69013399380,NA,NA,1838,4.28,0,0
"1902","080010","이상네트웍스",7650,170,2.27,"KOSDAQ","인터넷",68964750000,697,10.98,11089,0.69,100,1.31
"1903","263860","지니언스",7300,200,2.82,"KOSDAQ","소프트웨어",68945580000,394,18.53,3698,1.97,0,0
"1904","004920","씨아이테크",1725,70,4.23,"KOSPI","기타제조업",68916715275,NA,NA,1283,1.34,0,0
"1905","020180","대신정보통신",1790,15,0.85,"KOSDAQ","컴퓨터서비스",68787757850,39,45.9,678,2.64,10,0.56
"1906","024070","WISCOM",4480,-15,-0.33,"KOSPI","화학",68662442240,NA,NA,7616,0.59,50,1.12
"1907","038950","파인디지털",6710,110,1.67,"KOSDAQ","통신장비",68514233150,755,8.89,8808,0.76,100,1.49
"1908","159910","스킨앤스킨",263,0,0,"KOSDAQ","반도체",68488344954,NA,NA,84,3.13,0,0
"1909","002290","삼일기업공사",5520,-90,-1.6,"KOSDAQ","건설",6.8448e+10,195,28.31,4838,1.14,100,1.81
"1910","041590","젬백스지오",864,-22,-2.48,"KOSDAQ","건설",68405427936,NA,NA,1059,0.82,0,0
"1911","007530","영신금속",5330,30,0.57,"KOSDAQ","금속",68399719440,NA,NA,3032,1.76,0,0
"1912","221980","케이디켐",16950,-50,-0.29,"KOSDAQ","화학",68389860000,1834,9.24,20403,0.83,500,2.95
"1913","027040","서울전자통신",979,7,0.72,"KOSDAQ","유통",68127481213,NA,NA,1588,0.62,0,0
"1914","115310","인포바인",21300,100,0.47,"KOSDAQ","통신서비스",68008407900,3075,6.93,27922,0.76,900,4.23
"1915","088790","진도",5460,10,0.18,"KOSPI","유통업",67964682240,NA,NA,7790,0.7,0,0
"1916","090080","평화산업",1235,5,0.41,"KOSPI","운수장비",67804289865,NA,NA,465,2.66,0,0
"1917","039670","스포츠서울",7360,0,0,"KOSDAQ","출판·매체복제",67797501120,NA,NA,NA,NA,0,0
"1918","085810","알티캐스트",2300,0,0,"KOSDAQ","소프트웨어",67742010400,NA,NA,2476,0.93,0,0
"1919","110020","전진바이오팜",11150,-300,-2.62,"KOSDAQ","화학",67368667950,NA,NA,1867,5.97,0,0
"1920","025880","케이씨피드",4025,15,0.37,"KOSDAQ","음식료·담배",67281328450,72,55.9,3172,1.27,20,0.5
"1921","294630","서남",3260,-40,-1.21,"KOSDAQ","일반전기전자",67257581600,NA,NA,594,5.49,0,0
"1922","130500","GH신소재",6100,-10,-0.16,"KOSDAQ","섬유·의류",6.71e+10,5,1220,4013,1.52,0,0
"1923","091340","S&K폴리텍",5720,250,4.57,"KOSDAQ","IT부품",66945284120,NA,NA,7792,0.73,250,4.37
"1924","100030","모바일리더",20350,750,3.83,"KOSDAQ","소프트웨어",66823579900,1848,11.01,10978,1.85,0,0
"1925","037760","쎄니트",1975,20,1.02,"KOSDAQ","금속",66820018975,269,7.34,2250,0.88,30,1.52
"1926","219550","자안코스메틱",835,0,0,"KOSDAQ","유통",66656266440,NA,NA,265,3.15,0,0
"1927","311390","네오크레마",9110,-10,-0.11,"KOSDAQ","음식료·담배",66648714450,192,47.45,5422,1.68,0,0
"1928","038060","루멘스",1385,15,1.09,"KOSDAQ","반도체",66622750565,NA,NA,1993,0.69,0,0
"1929","313760","윌링스",13700,350,2.62,"KOSDAQ","일반전기전자",66609400000,66,207.58,7447,1.84,80,0.58
"1930","032680","소프트센",1860,90,5.08,"KOSDAQ","유통",66542989860,NA,NA,1024,1.82,0,0
"1931","000950","전방",39600,50,0.13,"KOSPI","섬유의복",6.6528e+10,5181,7.64,83530,0.47,0,0
"1932","021040","대호특수강",909,12,1.34,"KOSDAQ","금속",66459558834,NA,NA,660,1.38,0,0
"1933","011080","형지I&C",1705,-25,-1.45,"KOSDAQ","섬유·의류",66419413940,NA,NA,404,4.22,0,0
"1934","051780","큐로홀딩스",549,11,2.04,"KOSDAQ","유통",66209836455,NA,NA,287,1.91,0,0
"1935","204020","그리티",3285,-50,-1.5,"KOSDAQ","섬유·의류",66184307550,49,67.04,3573,0.92,30,0.91
"1936","290660","네오펙트",3500,40,1.16,"KOSDAQ","의료·정밀기기",66171980000,NA,NA,794,4.41,0,0
"1937","010400","우진아이엔에스",8670,-320,-3.56,"KOSPI","건설업",66082740000,247,35.1,13308,0.65,250,2.88
"1938","083660","CSA 코스믹",1775,-100,-5.33,"KOSDAQ","화학",65802879875,NA,NA,313,5.67,0,0
"1939","019490","하이트론",9100,10,0.11,"KOSPI","전기전자",65722056400,NA,NA,2286,3.98,0,0
"1940","025530","SJM홀딩스",4390,120,2.81,"KOSPI","유통업",65560295120,221,19.86,9852,0.45,100,2.28
"1941","006880","신송홀딩스",5520,20,0.36,"KOSPI","유통업",65295296160,240,23,7600,0.73,100,1.81
"1942","247660","나노씨엠에스",15500,-50,-0.32,"KOSDAQ","일반전기전자",65238260000,NA,NA,1861,8.33,0,0
"1943","217620","디딤",1760,-15,-0.85,"KOSDAQ","숙박·음식",65207081280,NA,NA,141,12.48,0,0
"1944","050860","아세아텍",3725,30,0.81,"KOSDAQ","기계·장비",65187500000,60,62.08,5637,0.66,50,1.34
"1945","045510","정원엔시스",2020,35,1.76,"KOSDAQ","컴퓨터서비스",65062769840,23,87.83,1239,1.63,0,0
"1946","080470","성창오토텍",8900,410,4.83,"KOSDAQ","운송장비·부품",6.497e+10,114,78.07,5231,1.7,50,0.56
"1947","189690","포시에스",7850,40,0.51,"KOSDAQ","소프트웨어",64845796350,671,11.7,6906,1.14,100,1.27
"1948","212560","네오오토",8220,60,0.74,"KOSDAQ","운송장비·부품",64732195860,450,18.27,10502,0.78,50,0.61
"1949","006920","모헨즈",5920,140,2.42,"KOSDAQ","비금속",64646400000,5,1184,2125,2.79,0,0
"1950","039980","리노스",1480,5,0.34,"KOSDAQ","유통",64492903280,NA,NA,1596,0.93,0,0
"1951","024740","한일단조",2150,-55,-2.49,"KOSDAQ","운송장비·부품",64266355200,NA,NA,3547,0.61,0,0
"1952","091970","나노캠텍",2285,100,4.58,"KOSDAQ","화학",64163771125,NA,NA,2078,1.1,0,0
"1953","078940","코드네이처",2000,10,0.5,"KOSDAQ","건설",64019090000,NA,NA,588,3.4,0,0
"1954","075130","플랜티넷",7130,0,0,"KOSDAQ","컴퓨터서비스",63884800000,131,54.43,7259,0.98,200,2.81
"1955","009620","삼보산업",1675,125,8.06,"KOSDAQ","금속",63804512050,NA,NA,462,3.63,0,0
"1956","066360","체리부로",2285,25,1.11,"KOSDAQ","음식료·담배",63688374590,NA,NA,1706,1.34,0,0
"1957","071850","캐스텍코리아",3835,55,1.46,"KOSDAQ","운송장비·부품",63542835980,NA,NA,6120,0.63,0,0
"1958","035200","프럼파스트",6500,0,0,"KOSDAQ","화학",63248835000,171,38.01,3601,1.81,50,0.77
"1959","043090","큐브앤컴퍼니",1940,-50,-2.51,"KOSDAQ","유통",63225207220,NA,NA,723,2.68,0,0
"1960","069110","코스온",2630,0,0,"KOSDAQ","화학",62963935800,NA,NA,3517,0.75,0,0
"1961","131760","파인텍",1465,-20,-1.35,"KOSDAQ","IT부품",62886132920,NA,NA,772,1.9,0,0
"1962","174880","장원테크",3815,-100,-2.55,"KOSDAQ","통신장비",62798818005,NA,NA,5545,0.69,0,0
"1963","010770","평화홀딩스",4285,45,1.06,"KOSPI","운수장비",62670121810,NA,NA,7852,0.55,150,3.5
"1964","101170","우림기계",4625,-60,-1.28,"KOSDAQ","기계·장비",62437500000,NA,NA,5865,0.79,50,1.08
"1965","032080","아즈텍WB",2905,15,0.52,"KOSDAQ","섬유·의류",62431439245,173,16.79,4589,0.63,50,1.72
"1966","131090","시큐브",1485,0,0,"KOSDAQ","소프트웨어",6.237e+10,65,22.85,800,1.86,15,1.01
"1967","012620","원일특강",14100,650,4.83,"KOSDAQ","금속",6.204e+10,330,42.73,26940,0.52,120,0.85
"1968","054930","유신",20650,600,2.99,"KOSDAQ","기타서비스",6.195e+10,1009,20.47,27608,0.75,500,2.42
"1969","222810","마이더스AI",500,3,0.6,"KOSDAQ","소프트웨어",61880023000,NA,NA,320,1.56,0,0
"1970","006570","대림통상",4050,-90,-2.17,"KOSPI","기계",61661250000,NA,NA,5008,0.81,0,0
"1971","096640","멜파스",1820,-175,-8.77,"KOSDAQ","IT부품",61612876780,NA,NA,983,1.85,0,0
"1972","032280","삼일",3800,-245,-6.06,"KOSDAQ","운송",61611642000,NA,NA,3709,1.02,30,0.79
"1973","011420","갤럭시아에스엠",2230,20,0.9,"KOSPI","서비스업",61435706120,36,61.94,752,2.97,0,0
"1974","208350","지란지교시큐리티",7380,-30,-0.4,"KOSDAQ","출판·매체복제",61302272580,NA,NA,4962,1.49,0,0
"1975","063760","이엘피",6570,-70,-1.05,"KOSDAQ","반도체",61266104100,288,22.81,7364,0.89,120,1.83
"1976","054940","엑사이엔씨",1845,-20,-1.07,"KOSDAQ","건설",61205196060,NA,NA,1782,1.04,0,0
"1977","168330","내츄럴엔도텍",2525,0,0,"KOSDAQ","기타서비스",61181194400,NA,NA,848,2.98,0,0
"1978","019180","티에이치엔",3395,185,5.76,"KOSPI","전기전자",6.111e+10,NA,NA,3741,0.91,30,0.88
"1979","123330","제닉",8730,-80,-0.91,"KOSDAQ","화학",6.111e+10,NA,NA,3190,2.74,0,0
"1980","007770","한일화학",17400,-300,-1.69,"KOSDAQ","화학",6.1074e+10,NA,NA,26082,0.67,50,0.29
"1981","173130","오파스넷",5120,-30,-0.58,"KOSDAQ","소프트웨어",60725401600,513,9.98,1907,2.68,0,0
"1982","048770","TPC",4125,-70,-1.67,"KOSDAQ","기계·장비",60703883625,302,13.66,2342,1.76,35,0.85
"1983","010280","쌍용정보통신",1500,0,0,"KOSDAQ","컴퓨터서비스",60696051000,NA,NA,693,2.16,0,0
"1984","234920","자이글",4470,140,3.23,"KOSDAQ","일반전기전자",60483167700,64,69.84,3844,1.16,0,0
"1985","317830","에스피시스템스",7420,-180,-2.37,"KOSDAQ","기계·장비",60441094000,40,185.5,3769,1.97,0,0
"1986","054180","메디콕스",1380,30,2.22,"KOSDAQ","운송장비·부품",60389180880,NA,NA,788,1.75,0,0
"1987","079950","인베니아",2600,-60,-2.26,"KOSDAQ","기계·장비",6.032e+10,NA,NA,1762,1.48,0,0
"1988","001620","케이비아이동국실업",902,16,1.81,"KOSPI","운수장비",60309292186,NA,NA,2511,0.36,0,0
"1989","263540","샘코",2015,0,0,"KOSDAQ","운송장비·부품",60278610145,NA,NA,436,4.62,0,0
"1990","178780","유테크",1730,0,0,"KOSDAQ","유통",60240302320,NA,NA,848,2.04,0,0
"1991","087600","픽셀플러스",7370,-230,-3.03,"KOSDAQ","반도체",60187532460,617,11.94,9849,0.75,0,0
"1992","079650","서산",3000,15,0.5,"KOSDAQ","비금속",6e+10,NA,NA,3133,0.96,0,0
"1993","227610","아우딘퓨쳐스",3000,-40,-1.32,"KOSDAQ","화학",6e+10,NA,NA,1121,2.68,0,0
"1994","006200","한국전자홀딩스",1280,25,1.99,"KOSPI","기타금융",59908014080,NA,NA,2169,0.59,0,0
"1995","094970","제이엠티",3575,20,0.56,"KOSDAQ","IT부품",59874958000,318,11.24,3448,1.04,50,1.4
"1996","290270","휴네시온",6220,170,2.81,"KOSDAQ","소프트웨어",59759719840,353,17.62,2763,2.25,40,0.64
"1997","238120","얼라인드",8290,90,1.1,"KOSDAQ","의료·정밀기기",59600523920,90,92.11,2985,2.78,0,0
"1998","044380","주연테크",1090,25,2.35,"KOSPI","전기전자",59527177010,NA,NA,689,1.58,0,0
"1999","106080","하이소닉",3110,0,0,"KOSDAQ","IT부품",59354875590,NA,NA,344,9.04,0,0
"2000","079000","와토스코리아",8240,-560,-6.36,"KOSDAQ","화학",5.9328e+10,202,40.79,10283,0.8,200,2.43
"2001","065440","이루온",2175,-65,-2.9,"KOSDAQ","소프트웨어",59323168500,81,26.85,1364,1.59,0,0
"2002","257370","명성티엔에스",9210,0,0,"KOSDAQ","IT부품",59319850890,NA,NA,4280,2.15,0,0
"2003","069640","한세엠케이",4580,-75,-1.61,"KOSPI","유통업",59124694760,NA,NA,6030,0.76,0,0
"2004","086060","진바이오텍",6810,-300,-4.22,"KOSDAQ","음식료·담배",58638097470,NA,NA,5231,1.3,30,0.44
"2005","119500","포메탈",4940,-20,-0.4,"KOSDAQ","금속",58525326080,149,33.15,3863,1.28,60,1.21
"2006","064480","브리지텍",4890,15,0.31,"KOSDAQ","컴퓨터서비스",58447725000,74,66.08,2813,1.74,100,2.04
"2007","073070","에이팸",2035,0,0,"KOSDAQ","운송장비·부품",58427546375,NA,NA,2283,0.89,0,0
"2008","109070","컨버즈",4100,0,0,"KOSPI","종이목재",58401720200,NA,NA,539,7.61,0,0
"2009","010660","화천기계",2650,10,0.38,"KOSPI","기계",5.83e+10,NA,NA,5464,0.48,0,0
"2010","004100","태양금속",1585,0,0,"KOSPI","운수장비",58169500000,NA,NA,2467,0.64,5,0.32
"2011","139050","시티랩스",710,-8,-1.11,"KOSDAQ","컴퓨터서비스",58166570370,NA,NA,435,1.63,0,0
"2012","109080","옵티시스",10300,390,3.94,"KOSDAQ","통신장비",58050800000,313,32.91,6952,1.48,50,0.49
"2013","208370","셀바스헬스케어",2675,50,1.9,"KOSDAQ","의료·정밀기기",57995508700,35,76.43,1148,2.33,0,0
"2014","008470","부스타",6900,80,1.17,"KOSDAQ","금속",57993120000,662,10.42,9159,0.75,120,1.74
"2015","213090","미래테크놀로지",9400,360,3.98,"KOSDAQ","소프트웨어",57535407200,451,20.84,10233,0.92,100,1.06
"2016","049120","파인디앤씨",2175,40,1.87,"KOSDAQ","IT부품",57332878200,NA,NA,1299,1.67,0,0
"2017","025560","미래산업",15350,0,0,"KOSPI","의료정밀",57295179750,NA,NA,17191,0.89,0,0
"2018","054410","케이피티유",11300,-50,-0.44,"KOSDAQ","금속",5.7178e+10,NA,NA,5737,1.97,0,0
"2019","115530","씨엔플러스",839,0,0,"KOSDAQ","IT부품",57020957000,NA,NA,191,4.39,0,0
"2020","053050","지에스이",1900,65,3.54,"KOSDAQ","전기·가스·수도",56976434300,157,12.1,2409,0.79,40,2.11
"2021","000760","이화산업",20300,0,0,"KOSPI","유통업",5.684e+10,NA,NA,35475,0.57,0,0
"2022","043710","서울리거",1550,5,0.32,"KOSDAQ","유통",56526219950,NA,NA,780,1.99,0,0
"2023","056000","COWON",2860,0,0,"KOSDAQ","디지털컨텐츠",56399843500,20,143,1435,1.99,0,0
"2024","062970","피피아이",6050,-80,-1.31,"KOSDAQ","일반전기전자",56314519250,NA,NA,1887,3.21,0,0
"2025","106520","디지탈옵틱",4400,120,2.8,"KOSDAQ","의료·정밀기기",55843805600,NA,NA,1105,3.98,0,0
"2026","005820","원림",24300,0,0,"KOSPI","섬유의복",55840671000,7819,3.11,45998,0.53,500,2.06
"2027","066790","씨씨에스",996,-1,-0.1,"KOSDAQ","방송서비스",55781044740,NA,NA,470,2.12,0,0
"2028","128540","에코캡",3830,-80,-2.05,"KOSDAQ","운송장비·부품",55760204000,NA,NA,3820,1,0,0
"2029","177350","베셀",4955,0,0,"KOSDAQ","반도체",55458183440,NA,NA,1654,3,0,0
"2030","019540","일지테크",4100,90,2.24,"KOSDAQ","운송장비·부품",55405350000,NA,NA,7923,0.52,0,0
"2031","007630","폴루스바이오팜",1225,0,0,"KOSPI","유통업",55134426375,NA,NA,1413,0.87,0,0
"2032","023790","동일철강",7450,590,8.6,"KOSDAQ","금속",54720883250,NA,NA,7853,0.95,0,0
"2033","332370","아이디피",8230,-50,-0.6,"KOSDAQ","정보기기",54621382490,279,29.5,5609,1.47,80,0.97
"2034","184230","SGA솔루션즈",1400,-5,-0.36,"KOSDAQ","소프트웨어",54521047000,158,8.86,661,2.12,0,0
"2035","039310","세중",3005,15,0.5,"KOSDAQ","기타서비스",54455609335,29,103.62,4506,0.67,0,0
"2036","099440","스맥",1770,-5,-0.28,"KOSDAQ","기계·장비",54400257930,NA,NA,2428,0.73,0,0
"2037","317770","슈프리마아이디",17900,200,1.13,"KOSDAQ","일반전기전자",54273158000,261,68.58,13176,1.36,0,0
"2038","032540","TJ미디어",3895,-5,-0.13,"KOSDAQ","일반전기전자",54263617055,NA,NA,5509,0.71,0,0
"2039","072130","유엔젤",4095,65,1.61,"KOSPI","서비스업",54035384130,NA,NA,2765,1.48,0,0
"2040","032800","판타지오",136,2,1.49,"KOSDAQ","오락·문화",53965977760,NA,NA,55,2.47,0,0
"2041","046970","우리로",1910,0,0,"KOSDAQ","유통",53792275450,NA,NA,806,2.37,0,0
"2042","003680","한성기업",8660,120,1.41,"KOSPI","음식료품",53774399900,400,21.65,8130,1.07,0,0
"2043","060480","국일신동",4830,80,1.68,"KOSDAQ","금속",53564700000,8,603.75,4244,1.14,30,0.62
"2044","131180","딜리",1815,35,1.97,"KOSDAQ","정보기기",53270250000,NA,NA,1884,0.96,40,2.2
"2045","122690","서진오토모티브",2725,100,3.81,"KOSDAQ","운송장비·부품",53249895350,NA,NA,3624,0.75,0,0
"2046","046070","코다코",1360,-130,-8.72,"KOSDAQ","운송장비·부품",53127388160,NA,NA,431,3.16,0,0
"2047","045300","성우테크론",5520,30,0.55,"KOSDAQ","반도체",52918302480,414,13.33,5591,0.99,40,0.72
"2048","018500","동원금속",1130,20,1.8,"KOSPI","운수장비",52833074290,350,3.23,1363,0.83,0,0
"2049","033340","좋은사람들",1055,0,0,"KOSDAQ","섬유·의류",52653176320,NA,NA,1736,0.61,0,0
"2050","085910","네오티스",4215,-30,-0.71,"KOSDAQ","운송장비·부품",52631280330,19,221.84,3729,1.13,250,5.93
"2051","024830","세원물산",6280,0,0,"KOSDAQ","운송장비·부품",5.2438e+10,2199,2.86,24775,0.25,25,0.4
"2052","197140","디지캡",6600,40,0.61,"KOSDAQ","출판·매체복제",52221034800,164,40.24,4646,1.42,30,0.45
"2053","002680","한탑",1835,35,1.94,"KOSDAQ","음식료·담배",51875427980,NA,NA,2172,0.84,0,0
"2054","033250","체시스",1615,20,1.25,"KOSPI","운수장비",5.168e+10,NA,NA,954,1.69,0,0
"2055","051390","YW",4545,10,0.22,"KOSDAQ","유통",51610147560,374,12.15,6396,0.71,100,2.2
"2056","054300","팬스타엔터프라이즈",958,21,2.24,"KOSDAQ","기계·장비",51524772146,NA,NA,694,1.38,0,0
"2057","080530","코디",2050,-15,-0.73,"KOSDAQ","화학",51430553750,NA,NA,1479,1.39,0,0
"2058","026040","제이에스티나",3110,-25,-0.8,"KOSDAQ","기타제조",51326786900,NA,NA,1874,1.66,0,0
"2059","096610","알에프세미",5400,10,0.19,"KOSDAQ","반도체",51271509600,NA,NA,3927,1.38,0,0
"2060","060260","뉴보텍",1530,-25,-1.61,"KOSDAQ","화학",51153637500,NA,NA,630,2.43,0,0
"2061","049470","SGA",1005,-10,-0.99,"KOSDAQ","소프트웨어",51000985245,81,12.41,717,1.4,0,0
"2062","130740","티피씨글로벌",4505,-15,-0.33,"KOSDAQ","운송장비·부품",50801438895,217,20.76,5596,0.81,0,0
"2063","320000","윈텍",2740,10,0.37,"KOSDAQ","기계·장비",50687665520,NA,NA,1104,2.48,0,0
"2064","032960","동일기연",14450,150,1.05,"KOSDAQ","IT부품",50622468250,245,58.98,15117,0.96,45,0.31
"2065","028080","휴맥스홀딩스",4015,-100,-2.43,"KOSDAQ","금융",50498686590,NA,NA,10309,0.39,0,0
"2066","154040","솔루에타",3885,-85,-2.14,"KOSDAQ","IT부품",50427867210,NA,NA,4157,0.93,0,0
"2067","032580","피델릭스",1520,20,1.33,"KOSDAQ","반도체",50360737280,NA,NA,1138,1.34,0,0
"2068","066430","와이오엠",3160,-55,-1.71,"KOSDAQ","유통",50104125760,155,20.39,1119,2.82,0,0
"2069","008830","대동기어",5570,350,6.7,"KOSDAQ","기계·장비",50060486400,260,21.42,7212,0.77,40,0.72
"2070","317850","대모",6000,10,0.17,"KOSDAQ","기계·장비",49946520000,40,150,5206,1.15,40,0.67
"2071","081580","성우전자",3195,-15,-0.47,"KOSDAQ","IT부품",49548516885,NA,NA,6283,0.51,0,0
"2072","073540","에프알텍",4345,10,0.23,"KOSDAQ","통신장비",4.9533e+10,NA,NA,2415,1.8,0,0
"2073","051630","진양화학",4105,-10,-0.24,"KOSPI","화학",4.926e+10,69,59.49,2300,1.78,0,0
"2074","098120","마이크로컨텍솔",5900,370,6.69,"KOSDAQ","반도체",49045319400,135,43.7,4134,1.43,25,0.42
"2075","056090","유앤아이",5480,10,0.18,"KOSDAQ","의료·정밀기기",48941458040,NA,NA,3325,1.65,0,0
"2076","060300","레드로버",1830,0,0,"KOSDAQ","오락·문화",48840480210,58,31.55,817,2.24,0,0
"2077","093380","풍강",4905,95,1.98,"KOSDAQ","금속",48458030265,16,306.56,6155,0.8,30,0.61
"2078","070590","한솔인티큐브",3485,10,0.29,"KOSDAQ","컴퓨터서비스",48370130685,126,27.66,1890,1.84,30,0.86
"2079","073190","듀오백",4010,-90,-2.2,"KOSDAQ","기타제조",47991840400,66,60.76,2342,1.71,0,0
"2080","134060","이퓨쳐",10000,-50,-0.5,"KOSDAQ","출판·매체복제",47692500000,122,81.97,3812,2.62,0,0
"2081","009140","경인전자",30300,-100,-0.33,"KOSPI","전기전자",47595149100,1033,29.33,34421,0.88,250,0.83
"2082","029480","릭스솔루션",562,-11,-1.92,"KOSDAQ","통신장비",47442825518,NA,NA,304,1.85,0,0
"2083","082660","코스나인",1260,30,2.44,"KOSDAQ","화학",47273951340,NA,NA,660,1.91,0,0
"2084","035290","골드앤에스",1305,0,0,"KOSDAQ","출판·매체복제",47272202550,NA,NA,438,2.98,0,0
