"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1621","040910","아이씨디","KOSDAQ","반도체",13000,150,1.17,234850369000
"1622","068940","아이씨케이","KOSDAQ","정보기기",2670,-110,-3.96,92594857740
"1623","052860","아이앤씨","KOSDAQ","반도체",3965,-5,-0.13,70826216110
"1624","069920","아이에스이커머스","KOSDAQ","유통",3945,-40,-1,101884998090
"1625","038880","아이에이","KOSDAQ","반도체",1035,-20,-1.9,305086070250
"1626","307180","아이엘사이언스","KOSDAQ","일반전기전자",6010,-70,-1.15,127544358230
"1627","101390","아이엠","KOSDAQ","IT부품",980,-25,-2.49,65846085340
"1628","078860","아이오케이","KOSDAQ","오락·문화",1550,-90,-5.49,138180249400
"1629","114810","아이원스","KOSDAQ","IT부품",8250,-170,-2.02,210401185500
"1630","031310","아이즈비전","KOSDAQ","통신장비",4600,-30,-0.65,75623530800
"1631","185490","아이진","KOSDAQ","기타서비스",25200,300,1.2,539518845600
"1632","059100","아이컴포넌트","KOSDAQ","IT부품",7070,-40,-0.56,49990980200
"1633","262840","아이퀘스트","KOSDAQ","소프트웨어",9920,-80,-0.8,97811200000
"1634","175250","아이큐어","KOSDAQ","제약",38550,-800,-2.03,355190293800
"1635","052460","아이크래프트","KOSDAQ","컴퓨터서비스",5350,-150,-2.73,78152457600
"1636","119830","아이텍","KOSDAQ","반도체",9880,-120,-1.2,164271716960
"1637","052770","아이톡시","KOSDAQ","디지털컨텐츠",2325,0,0,39006039075
"1638","124500","아이티센","KOSDAQ","컴퓨터서비스",4890,-55,-1.11,97346858370
"1639","084850","아이티엠반도체","KOSDAQ","반도체",45150,-1250,-2.69,1044015369600
"1640","114840","아이패밀리에스씨","KOSDAQ","화학",21250,-850,-3.85,87555865000
"1641","027360","아주IB투자","KOSDAQ","금융",4580,-35,-0.76,548750982500
"1642","032080","아즈텍WB","KOSDAQ","섬유·의류",4040,-175,-4.15,86823757160
"1643","013310","아진산업","KOSDAQ","운송장비·부품",3640,-150,-3.96,141255958480
"1644","059120","아진엑스텍","KOSDAQ","반도체",9200,-160,-1.71,89687083200
"1645","158430","아톤","KOSDAQ","소프트웨어",33250,-100,-0.3,144756435250
"1646","067160","아프리카TV","KOSDAQ","소프트웨어",216600,2900,1.36,2489766532200
"1647","001540","안국약품","KOSDAQ","제약",10150,-200,-1.93,132380563000
"1648","053800","안랩","KOSDAQ","소프트웨어",69700,-2000,-2.79,697965693500
"1649","065660","안트로젠","KOSDAQ","유통",58000,-2500,-4.13,546467010000
"1650","297570","알로이스","KOSDAQ","통신장비",5200,-140,-2.62,90112952800
"1651","260660","알리코제약","KOSDAQ","제약",7710,-50,-0.64,118171331910
"1652","131370","알서포트","KOSDAQ","디지털컨텐츠",7600,-220,-2.81,404829830800
"1653","140670","알에스오토메이션","KOSDAQ","IT부품",12800,-250,-1.92,116520192000
"1654","096610","알에프세미","KOSDAQ","반도체",4395,-175,-3.83,45042887070
"1655","061040","알에프텍","KOSDAQ","통신장비",5820,-160,-2.68,186759487380
"1656","148250","알엔투테크놀로지","KOSDAQ","정보기기",15500,-200,-1.27,118427579500
"1657","347860","알체라","KOSDAQ","소프트웨어",34700,-1150,-3.21,476093820100
"1658","196170","알테오젠","KOSDAQ","기타서비스",80200,-500,-0.62,3389592850000
"1659","123750","알톤스포츠","KOSDAQ","운송장비·부품",4940,0,0,62966707180
"1660","085810","알티캐스트","KOSDAQ","소프트웨어",2625,-25,-0.94,77925143625
"1661","117670","알파홀딩스","KOSDAQ","반도체",3555,50,1.43,77513511510
"1662","291650","압타머사이언스","KOSDAQ","기타서비스",19700,-450,-2.23,166782682200
"1663","293780","압타바이오","KOSDAQ","기타서비스",49600,-400,-0.8,1100647113600
"1664","196300","애니젠","KOSDAQ","제약",17300,-500,-2.81,96924218800
"1665","310200","애니플러스","KOSDAQ","오락·문화",4160,280,7.22,122295051840
"1666","900100","애머릿지","KOSDAQ","유통",3585,0,0,109692162975
"1667","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",8750,350,4.17,361660643750
"1668","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",12350,-50,-0.4,139933379300
"1669","290740","액트로","KOSDAQ","IT부품",7830,50,0.64,78809036130
"1670","238090","앤디포스","KOSDAQ","비금속",9150,-120,-1.29,215987085900
"1671","092600","앤씨앤","KOSDAQ","반도체",3790,-140,-3.56,85171684600
"1672","129890","앱코","KOSDAQ","정보기기",15700,-600,-3.68,154385667400
"1673","174900","앱클론","KOSDAQ","제약",17800,-350,-1.93,271949628200
"1674","255440","야스","KOSDAQ","IT부품",12800,-100,-0.78,167142400000
"1675","060230","얍엑스","KOSDAQ","IT부품",1850,-10,-0.54,160291542450
"1676","030960","양지사","KOSDAQ","출판·매체복제",11000,150,1.38,1.7578e+11
"1677","102120","어보브반도체","KOSDAQ","반도체",12550,-400,-3.09,219118645150
"1678","238120","얼라인드","KOSDAQ","의료·정밀기기",9100,-500,-5.21,65423976800
"1679","019990","에너토크","KOSDAQ","기계·장비",12400,-750,-5.7,120975491200
"1680","270660","에브리봇","KOSDAQ","일반전기전자",23050,-400,-1.71,140505216550
"1681","038680","에스넷","KOSDAQ","컴퓨터서비스",6610,-60,-0.9,106257171150
"1682","217480","에스디생명공학","KOSDAQ","화학",3330,-85,-2.49,74642169780
"1683","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,7101198800
"1684","097780","에스맥","KOSDAQ","IT부품",1185,15,1.28,335971496250
"1685","042110","에스씨디","KOSDAQ","일반전기전자",1855,-55,-2.88,89651341220
"1686","298060","에스씨엠생명과학","KOSDAQ","제약",21250,700,3.41,255464397500
"1687","065420","에스아이리소스","KOSDAQ","광업",639,0,0,43500682854
"1688","103230","에스앤더블류","KOSDAQ","기계·장비",2505,0,0,1.8036e+10
"1689","260970","에스앤디","KOSDAQ","음식료·담배",17900,-550,-2.98,72663618000
"1690","101490","에스앤에스텍","KOSDAQ","반도체",36550,-300,-0.81,784050387850
"1691","095910","에스에너지","KOSDAQ","IT부품",4415,-195,-4.23,85636293635
"1692","275630","에스에스알","KOSDAQ","소프트웨어",6510,0,0,39177108390
"1693","031330","에스에이엠티","KOSDAQ","유통",5020,-210,-4.02,501975236340
"1694","060540","에스에이티","KOSDAQ","통신장비",2550,30,1.19,66639930300
"1695","056190","에스에프에이","KOSDAQ","기계·장비",35400,-500,-1.39,1271170104000
"1696","080000","에스엔유","KOSDAQ","기계·장비",3540,-35,-0.98,121502959800
"1697","214310","에스엘바이오닉스","KOSDAQ","반도체",837,-55,-6.17,35207411481
"1698","041510","에스엠","KOSDAQ","오락·문화",77300,-2100,-2.64,1834016012300
"1699","007820","에스엠코어","KOSDAQ","기계·장비",6920,-110,-1.56,138634906320
"1700","109610","에스와이","KOSDAQ","금속",3745,-70,-1.83,175810088580
"1701","306040","에스제이그룹","KOSDAQ","섬유·의류",23200,-500,-2.11,228887209600
"1702","096630","에스코넥","KOSDAQ","IT부품",1795,-35,-1.91,118771558205
"1703","069510","에스텍","KOSDAQ","일반전기전자",9910,-70,-0.7,108118100000
"1704","041910","에스텍파마","KOSDAQ","제약",10350,-150,-1.43,123147022050
"1705","234300","에스트래픽","KOSDAQ","소프트웨어",6050,-50,-0.82,125998268000
"1706","039440","에스티아이","KOSDAQ","반도체",16900,200,1.2,2.67527e+11
"1707","098660","에스티오","KOSDAQ","섬유·의류",2655,-85,-3.1,33190091280
"1708","052020","에스티큐브","KOSDAQ","IT부품",8800,550,6.67,269067946400
"1709","237690","에스티팜","KOSDAQ","제약",94100,3100,3.41,1755529600000
"1710","050760","에스폴리텍","KOSDAQ","화학",3880,5,0.13,63378550640
"1711","288620","에스퓨얼셀","KOSDAQ","일반전기전자",32050,-350,-1.08,220321827800
"1712","317830","에스피시스템스","KOSDAQ","기계·장비",5980,-60,-0.99,48711286000
"1713","058610","에스피지","KOSDAQ","IT부품",10050,-50,-0.5,222882468000
"1714","043340","에쎈테크","KOSDAQ","기계·장비",1045,-25,-2.34,7.524e+10
"1715","187660","에이디엠코리아","KOSDAQ","기타서비스",5060,-120,-2.32,110491425000
"1716","054630","에이디칩스","KOSDAQ","기타제조",874,-15,-1.69,69666068914
"1717","200710","에이디테크놀로지","KOSDAQ","반도체",21100,-650,-2.99,281259455200
"1718","096690","에이루트","KOSDAQ","정보기기",685,-15,-2.14,103135720760
"1719","298380","에이비엘바이오","KOSDAQ","제약",23650,50,0.21,1114465453750
"1720","203400","에이비온","KOSDAQ","기타서비스",15700,900,6.08,279414030400
"1721","195990","에이비프로바이오","KOSDAQ","기계·장비",1115,0,0,280388586160
"1722","003800","에이스침대","KOSDAQ","기타제조",47400,0,0,5.25666e+11
"1723","088800","에이스테크","KOSDAQ","통신장비",14350,-750,-4.97,627433674350
"1724","241840","에이스토리","KOSDAQ","오락·문화",31000,-1250,-3.88,295484560000
"1725","312610","에이에프더블류","KOSDAQ","일반전기전자",6410,-320,-4.75,129846652080
"1726","072990","에이치시티","KOSDAQ","기타서비스",15300,-550,-3.47,107032848300
"1727","227100","에이치앤비디자인","KOSDAQ","일반전기전자",10100,-200,-1.94,49231429900
"1728","176440","에이치엔티","KOSDAQ","IT부품",1920,0,0,164619542400
"1729","028300","에이치엘비","KOSDAQ","운송장비·부품",42450,-1350,-3.08,4525597216800
"1730","067630","에이치엘비생명과학","KOSDAQ","기타서비스",14800,-650,-4.21,1413371598800
"1731","047920","에이치엘비제약","KOSDAQ","기타서비스",15000,-1650,-9.91,335367315000
"1732","043220","에이치엘비파워","KOSDAQ","기계·장비",1640,-65,-3.81,149429218280
"1733","239610","에이치엘사이언스","KOSDAQ","음식료·담배",36750,100,0.27,198160226250
"1734","353070","에이치엠씨제4호스팩","KOSDAQ","금융",2120,5,0.24,9137200000
"1735","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2105,-10,-0.47,10767075000
"1736","044780","에이치케이","KOSDAQ","기계·장비",2420,-40,-1.63,44784004540
"1737","357230","에이치피오","KOSDAQ","음식료·담배",14850,-100,-0.67,296081676000
"1738","071670","에이테크솔루션","KOSDAQ","기계·장비",14150,-500,-3.41,1.415e+11
"1739","045660","에이텍","KOSDAQ","정보기기",25850,-750,-2.82,2.13521e+11
"1740","224110","에이텍티앤","KOSDAQ","정보기기",24700,-550,-2.18,1.31898e+11
"1741","230980","에이트원","KOSDAQ","출판·매체복제",2010,-95,-4.51,116314832760
"1742","021080","에이티넘인베스트","KOSDAQ","금융",5480,-70,-1.26,2.6304e+11
"1743","089530","에이티세미콘","KOSDAQ","반도체",1660,-20,-1.19,51398317720
"1744","200470","에이팩트","KOSDAQ","반도체",6220,-120,-1.89,109183889600
"1745","262260","에이프로","KOSDAQ","일반전기전자",33000,50,0.15,227060658000
"1746","109960","에이프로젠 H&G","KOSDAQ","유통",768,-21,-2.66,137237926656
"1747","089970","에이피티씨","KOSDAQ","기계·장비",16000,-700,-4.19,379209520000
"1748","230240","에치에프알","KOSDAQ","통신장비",21950,50,0.23,282760339000
"1749","064510","에코마이스터","KOSDAQ","기계·장비",2750,0,0,22321777500
"1750","230360","에코마케팅","KOSDAQ","기타서비스",17650,-200,-1.12,577737961850
"1751","038870","에코바이오","KOSDAQ","기타서비스",8520,-140,-1.62,98925668880
"1752","128540","에코캡","KOSDAQ","운송장비·부품",11900,-550,-4.42,173249720000
"1753","086520","에코프로","KOSDAQ","IT부품",116400,15800,15.71,2176841446800
"1754","247540","에코프로비엠","KOSDAQ","일반전기전자",425000,21000,5.2,9315773050000
"1755","383310","에코프로에이치엔","KOSDAQ","화학",112000,5200,4.87,1714152384000
"1756","038110","에코플라스틱","KOSDAQ","운송장비·부품",3695,-60,-1.6,94848322150
"1757","073540","에프알텍","KOSDAQ","통신장비",3665,5,0.14,4.1781e+10
"1758","064850","에프앤가이드","KOSDAQ","기타서비스",10000,-100,-0.99,1.208e+11
"1759","064090","에프앤리퍼블릭","KOSDAQ","유통",2660,95,3.7,29231827940
"1760","036810","에프에스티","KOSDAQ","반도체",25000,-450,-1.77,543919725000
"1761","173940","에프엔씨엔터","KOSDAQ","오락·문화",11200,-100,-0.88,160886656000
"1762","083500","에프엔에스테크","KOSDAQ","기계·장비",12850,-50,-0.39,107756527700
"1763","054940","엑사이엔씨","KOSDAQ","건설",1445,15,1.05,47935776860
"1764","950130","엑세스바이오","KOSDAQ","제약",18300,200,1.1,664574144100
"1765","205100","엑셈","KOSDAQ","소프트웨어",4650,-200,-4.12,163365069450
"1766","070300","엑스큐어","KOSDAQ","소프트웨어",3260,-20,-0.61,24013401240
"1767","092870","엑시콘","KOSDAQ","반도체",13350,-200,-1.48,139856295450
"1768","317870","엔바이오니아","KOSDAQ","기타제조",13150,-350,-2.59,100900673250
"1769","067570","엔브이에이치코리아","KOSDAQ","운송장비·부품",3960,-70,-1.74,129985859520
"1770","236810","엔비티","KOSDAQ","기타서비스",17800,-300,-1.66,151081291400
"1771","333620","엔시스","KOSDAQ","일반전기전자",19750,-150,-0.75,208487794000
"1772","101400","엔시트론","KOSDAQ","반도체",1160,15,1.31,37463254440
"1773","217820","엔에스","KOSDAQ","기계·장비",10700,50,0.47,123191635900
"1774","031860","엔에스엔","KOSDAQ","유통",1235,-40,-3.14,71250866115
"1775","359090","엔에이치스팩17호","KOSDAQ","금융",2410,45,1.9,16894100000
"1776","365590","엔에이치스팩18호","KOSDAQ","금융",2545,0,0,1.1707e+10
"1777","391060","엔에이치스팩20호","KOSDAQ","금융",2080,-5,-0.24,5.304e+10
"1778","391710","엔에이치스팩21호","KOSDAQ","금융",2105,-10,-0.47,15703300000
"1779","265740","엔에프씨","KOSDAQ","화학",13300,0,0,118792940000
"1780","354200","엔젠바이오","KOSDAQ","기타서비스",15900,-200,-1.24,197572000800
"1781","208860","엔지스테크널러지","KOSDAQ","소프트웨어",2205,0,0,25233717915
"1782","183490","엔지켐생명과학","KOSDAQ","제약",68400,-1000,-1.44,569863998000
"1783","182400","엔케이맥스","KOSDAQ","제약",29950,4450,17.45,1102588854050
"1784","348370","엔켐","KOSDAQ","화학",89000,9900,12.52,1344609597000
"1785","069410","엔텔스","KOSDAQ","소프트웨어",10300,-50,-0.48,105521687200
"1786","227950","엔투텍","KOSDAQ","기계·장비",2015,-60,-2.89,144196279435
"1787","291230","엔피","KOSDAQ","기타서비스",11700,-1000,-7.87,467997753600
"1788","198080","엔피디","KOSDAQ","IT부품",3690,-130,-3.4,79464832650
"1789","048830","엔피케이","KOSDAQ","화학",2130,-65,-2.96,39881955990
"1790","096870","엘디티","KOSDAQ","반도체",4725,-250,-5.03,31555440000
"1791","376190","엘비루셈","KOSDAQ","반도체",10600,-50,-0.47,2.6076e+11
"1792","061970","엘비세미콘","KOSDAQ","반도체",12600,-200,-1.56,551685859200
"1793","138690","엘아이에스","KOSDAQ","반도체",4460,-280,-5.91,76375675860
"1794","290650","엘앤씨바이오","KOSDAQ","제약",35000,250,0.72,793971185000
"1795","066970","엘앤에프","KOSDAQ","IT부품",191600,900,0.47,6669646582400
"1796","156100","엘앤케이바이오","KOSDAQ","의료·정밀기기",12900,-250,-1.9,172766384700
"1797","073110","엘엠에스","KOSDAQ","IT부품",10450,-650,-5.86,92960639750
"1798","083310","엘오티베큠","KOSDAQ","반도체",14150,-350,-2.41,252011966950
"1799","037950","엘컴텍","KOSDAQ","IT부품",1420,-10,-0.7,119915476980
"1800","170920","엘티씨","KOSDAQ","반도체",10350,-200,-1.9,83000407050
"1801","058630","엠게임","KOSDAQ","디지털컨텐츠",11050,-900,-7.53,215959840850
"1802","058970","엠로","KOSDAQ","소프트웨어",31000,-2000,-6.06,168207860000
"1803","019590","엠벤처투자","KOSDAQ","금융",1315,20,1.54,91527762215
"1804","169330","엠브레인","KOSDAQ","기타서비스",9300,-40,-0.43,83406668700
"1805","179290","엠아이텍","KOSDAQ","의료·정밀기기",4580,-90,-1.93,144091462440
"1806","009780","엠에스씨","KOSDAQ","음식료·담배",6180,-150,-2.37,1.08768e+11
"1807","123040","엠에스오토텍","KOSDAQ","운송장비·부품",5970,-150,-2.45,212854899390
"1808","323230","엠에프엠코리아","KOSDAQ","섬유·의류",1745,-10,-0.57,35374046700
"1809","032790","엠젠플러스","KOSDAQ","정보기기",4075,0,0,120352455875
"1810","033160","엠케이전자","KOSDAQ","반도체",19400,250,1.31,423069166600
"1811","347890","엠투아이","KOSDAQ","정보기기",9050,10,0.11,152023746200
"1812","033310","엠투엔","KOSDAQ","금속",11200,50,0.45,451832987200
"1813","259630","엠플러스","KOSDAQ","기계·장비",12900,-350,-2.64,147091424400
"1814","065150","엠피대산","KOSDAQ","유통",817,1,0.12,102355724885
"1815","115960","연우","KOSDAQ","화학",24250,-50,-0.21,300651500000
"1816","090740","연이비앤티","KOSDAQ","IT부품",2105,0,0,40260402610
"1817","060850","영림원소프트랩","KOSDAQ","소프트웨어",10150,-100,-0.98,82529650000
"1818","007530","영신금속","KOSDAQ","금속",2815,-5,-0.18,53976082380
"1819","143540","영우디에스피","KOSDAQ","반도체",2080,-60,-2.8,92767781600
"1820","036560","영풍정밀","KOSDAQ","기계·장비",9930,-70,-0.7,156397500000
